time_stamp before, time_stamp after, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
1488507169.0491950512,1488507169.0556769371,        0.6259765625,        0.0341796875,       -0.1752929688,      -19.8364257812,      -11.6577148438,      -13.1072998047
1488507169.0560059547,1488507169.0584330559,        0.6191406250,       -0.0014648438,       -0.1748046875,      -17.8070068359,      -10.9863281250,      -13.0310058594
1488507169.0587298870,1488507169.0611510277,        0.6191406250,       -0.0014648438,       -0.1748046875,      -17.8070068359,      -10.9863281250,      -13.0310058594
1488507169.0614430904,1488507169.0639240742,        0.6191406250,       -0.0014648438,       -0.1748046875,      -15.7012939453,      -11.4135742188,      -13.9617919922
1488507169.0642139912,1488507169.0666329861,        0.6191406250,       -0.0004882812,       -0.1845703125,      -15.7012939453,      -11.4135742188,      -13.9617919922
1488507169.0669229031,1488507169.0693349838,        0.6040039062,       -0.0004882812,       -0.1845703125,      -13.9770507812,      -11.8255615234,      -14.9230957031
1488507169.0696270466,1488507169.0727319717,        0.6040039062,       -0.0004882812,       -0.1845703125,      -13.9770507812,      -11.8255615234,      -14.9230957031
1488507169.0730230808,1488507169.0754370689,        0.6040039062,       -0.0004882812,       -0.1845703125,      -11.7645263672,      -11.2915039062,      -15.7928466797
1488507169.0757279396,1488507169.0781478882,        0.6098632812,        0.0126953125,       -0.2241210938,      -11.7645263672,      -11.2915039062,      -15.7928466797
1488507169.0784370899,1488507169.0808570385,        0.6098632812,        0.0126953125,       -0.2241210938,      -11.3220214844,      -11.2762451172,      -16.1590576172
1488507169.0811460018,1488507169.0834789276,        0.6098632812,        0.0126953125,       -0.2241210938,      -11.3220214844,      -11.2762451172,      -16.1590576172
1488507169.0837619305,1488507169.0860490799,        0.6098632812,        0.0126953125,       -0.2460937500,      -11.5966796875,      -10.9863281250,      -16.1285400391
1488507169.0863308907,1488507169.0886220932,        0.6005859375,       -0.0004882812,       -0.2460937500,      -11.5966796875,      -10.9863281250,      -16.1285400391
1488507169.0889039040,1488507169.0911939144,        0.6005859375,       -0.0004882812,       -0.2460937500,      -11.6119384766,      -10.5743408203,      -16.3879394531
1488507169.0914750099,1488507169.0938150883,        0.6005859375,       -0.0004882812,       -0.2460937500,      -11.6119384766,      -10.5743408203,      -16.3879394531
1488507169.0940968990,1488507169.0963840485,        0.6005859375,        0.1245117188,       -0.2568359375,      -12.6190185547,      -10.2691650391,      -17.0135498047
1488507169.0966660976,1488507169.0989580154,        0.5893554688,        0.0146484375,       -0.2568359375,      -12.6190185547,      -10.2691650391,      -17.0135498047
1488507169.0992410183,1488507169.1015338898,        0.5893554688,        0.0146484375,       -0.2568359375,      -12.6190185547,      -10.0860595703,      -17.0135498047
1488507169.1018190384,1488507169.1041059494,        0.5893554688,        0.0146484375,       -0.2568359375,      -13.3361816406,      -10.0860595703,      -17.0135498047
1488507169.1043920517,1488507169.1066839695,        0.5893554688,        0.0268554688,       -0.2470703125,      -13.3361816406,      -10.0860595703,      -17.0135498047
1488507169.1069691181,1488507169.1092560291,        0.5825195312,        0.0268554688,       -0.2470703125,      -14.0228271484,      -10.0097656250,      -17.0135498047
1488507169.1095390320,1488507169.1119339466,        0.5825195312,        0.0268554688,       -0.2470703125,      -14.0228271484,      -10.0097656250,      -17.0135498047
1488507169.1122219563,1488507169.1145119667,        0.5825195312,        0.0268554688,       -0.2470703125,      -14.9230957031,       -9.5214843750,      -17.0898437500
1488507169.1147949696,1488507169.1170830727,        0.5859375000,        0.0073242188,       -0.2416992188,      -14.9230957031,       -9.5214843750,      -17.0898437500
1488507169.1175320148,1488507169.1198229790,        0.5859375000,        0.0073242188,       -0.2416992188,      -13.9617919922,       -9.5672607422,      -17.3492431641
1488507169.1201050282,1488507169.1224300861,        0.5859375000,        0.0073242188,       -0.2416992188,      -13.9617919922,       -9.5672607422,      -17.3492431641
1488507169.1227140427,1488507169.1250030994,        0.5859375000,        0.0073242188,       -0.2416992188,      -13.8244628906,       -9.4757080078,      -17.7459716797
1488507169.1252861023,1488507169.1275739670,        0.5996093750,        0.0024414062,       -0.2529296875,      -13.8244628906,       -9.4757080078,      -17.7459716797
