time_stamp before, time_stamp after, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
1488507220.0146069527,1488507220.0253651142,        0.6088867188,        0.0161132812,       -0.1254882812,        0.6256103516,       -0.2441406250,        0.1831054688
1488507220.0256679058,1488507220.0282649994,        0.6088867188,        0.0161132812,       -0.1254882812,        0.4730224609,        0.0152587891,        0.0915527344
1488507220.0285570621,1488507220.0309660435,        0.6088867188,        0.0161132812,       -0.1328125000,        0.4730224609,        0.0152587891,        0.0915527344
1488507220.0312490463,1488507220.0341548920,        0.6142578125,        0.0195312500,       -0.1328125000,        0.7934570312,       -0.0610351562,        0.0000000000
1488507220.0344369411,1488507220.0368530750,        0.6142578125,        0.0195312500,       -0.1328125000,        0.7934570312,       -0.0610351562,       -3.9062500000
1488507220.0371348858,1488507220.0395450592,        0.6142578125,        0.0195312500,       -0.1328125000,        0.6713867188,        0.0305175781,       -0.2899169922
1488507220.0398240089,1488507220.0422399044,        0.6118164062,        0.0170898438,       -0.1367187500,        0.6713867188,        0.0305175781,       -0.2899169922
1488507220.0425200462,1488507220.0449359417,        0.6118164062,        0.0170898438,       -0.1367187500,        0.2136230469,       -0.2136230469,       -0.0915527344
1488507220.0452148914,1488507220.0476310253,        0.6118164062,        0.0170898438,       -0.1367187500,        0.2136230469,       -0.2136230469,       -0.0915527344
1488507220.0479109287,1488507220.0503270626,        0.6118164062,        0.0170898438,       -0.1367187500,        0.3204345703,       -0.0762939453,       -0.0152587891
1488507220.0506069660,1488507220.0530200005,        0.6152343750,        0.0136718750,       -0.1206054688,        0.3204345703,       -0.0762939453,       -0.0152587891
1488507220.0533010960,1488507220.0557138920,        0.6152343750,        0.0136718750,       -0.1206054688,        0.1220703125,        0.2136230469,       -0.0152587891
1488507220.0559949875,1488507220.0584170818,        0.6152343750,        0.0136718750,       -0.1206054688,        0.1220703125,        0.2136230469,       -0.0152587891
1488507220.0586979389,1488507220.0611159801,        0.6152343750,        0.0136718750,       -0.1337890625,        0.0152587891,        0.4272460938,       -0.0610351562
1488507220.0623199940,1488507220.0652019978,        0.6162109375,        0.0224609375,       -0.1337890625,        0.0152587891,        0.2288818359,        0.0610351562
1488507220.0654780865,1488507220.0677640438,        0.6162109375,        0.0224609375,       -0.1337890625,        0.1068115234,        0.2288818359,        0.0610351562
1488507220.0680360794,1488507220.0703170300,        0.6162109375,        0.0224609375,       -0.1337890625,        0.1068115234,       -0.0762939453,        0.1983642578
1488507220.0705900192,1488507220.0729238987,        0.6113281250,        0.0209960938,       -0.1225585938,        0.7019042969,       -0.0762939453,        0.1983642578
1488507220.0732018948,1488507220.0754849911,        0.6113281250,        0.0209960938,       -0.1225585938,        0.7019042969,        0.0457763672,        0.0610351562
1488507220.0757639408,1488507220.0780560970,        0.6113281250,        0.0209960938,       -0.1225585938,        0.5950927734,        0.0457763672,        0.0610351562
1488507220.0783309937,1488507220.0806219578,        0.6113281250,        0.0209960938,       -0.1225585938,        0.5950927734,        0.0457763672,       -0.1220703125
1488507220.0808970928,1488507220.0832290649,        0.6108398438,        0.0141601562,       -0.1220703125,        0.3356933594,       -0.1068115234,       -0.1220703125
1488507220.0835049152,1488507220.0857980251,        0.6108398438,        0.0141601562,       -0.1220703125,        0.3356933594,       -0.1068115234,       -0.1220703125
1488507220.0860741138,1488507220.0883579254,        0.6108398438,        0.0141601562,       -0.1220703125,        0.3051757812,       -0.3051757812,       -0.0915527344
1488507220.0887880325,1488507220.0910708904,        0.6108398438,        0.0141601562,       -0.2470703125,        0.3051757812,       -0.3051757812,       -0.0915527344
1488507220.0913450718,1488507220.0936579704,        0.6215820312,        0.0190429688,       -0.1293945312,        0.3051757812,       -0.3662109375,        0.2899169922
1488507220.0939319134,1488507220.0962169170,        0.6215820312,        0.0190429688,       -0.1293945312,        0.3051757812,       -0.3662109375,        0.2899169922
1488507220.0964910984,1488507220.0987880230,        0.6215820312,        0.0190429688,       -0.1293945312,        0.4119873047,       -0.2899169922,        0.3051757812
1488507220.0990641117,1488507220.1013500690,        0.6215820312,        0.0190429688,       -0.1293945312,        0.4119873047,       -0.2899169922,        0.3051757812
1488507220.1016249657,1488507220.1039159298,        0.6127929688,        0.0078125000,       -0.1362304688,       -0.0152587891,       -0.2899169922,       -0.1220703125
1488507220.1041939259,1488507220.1064870358,        0.6127929688,        0.0078125000,       -0.1362304688,       -0.0152587891,       -0.2899169922,       -0.1220703125
1488507220.1067628860,1488507220.1090478897,        0.6127929688,        0.0078125000,       -0.1362304688,       -0.2746582031,        0.1220703125,       -0.1373291016
1488507220.1093249321,1488507220.1116130352,        0.6127929688,        0.0078125000,       -0.1201171875,       -0.2746582031,        0.1220703125,       -0.1373291016
1488507220.1120920181,1488507220.1143910885,        0.6093750000,        0.0175781250,       -0.1201171875,       -0.1525878906,       -0.0457763672,        0.0457763672
1488507220.1146659851,1488507220.1169579029,        0.6093750000,        0.0175781250,       -0.1201171875,       -0.1525878906,       -0.0457763672,        0.0457763672
1488507220.1172330379,1488507220.1195340157,        0.6093750000,        0.0175781250,       -0.1201171875,        0.2593994141,        0.0762939453,       -0.1678466797
1488507220.1198079586,1488507220.1222550869,        0.6093750000,        0.0151367188,       -0.1220703125,        0.2593994141,        0.0762939453,       -0.1678466797
1488507220.1225380898,1488507220.1249549389,        0.6132812500,        0.0151367188,       -0.1220703125,        0.4272460938,        0.0000000000,       -0.1831054688
1488507220.1252379417,1488507220.1276590824,        0.6132812500,        0.0151367188,       -0.1220703125,        0.4272460938,        0.0000000000,       -0.1831054688
1488507220.1279420853,1488507220.1303560734,        0.6132812500,        0.0151367188,       -0.1220703125,        0.1525878906,       -0.4730224609,       -0.3356933594
1488507220.1306378841,1488507220.1330978870,        0.6118164062,        0.0175781250,       -0.1240234375,        0.1525878906,       -0.4730224609,       -0.3356933594
1488507220.1333799362,1488507220.1357979774,        0.6118164062,        0.0175781250,       -0.1240234375,        0.3356933594,       -0.3051757812,       -0.2593994141
1488507220.1360800266,1488507220.1384909153,        0.6118164062,        0.0175781250,       -0.1240234375,        0.3356933594,       -0.3051757812,       -0.2593994141
