# time_stamp before, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
0.0000000000,-0.7397460938,0.0551757812,0.0356445312,-0.1525878906,0.0610351562,0.4119873047
0.0034360886,-0.7314453125,0.0551757812,0.0307617188,-0.1525878906,0.0610351562,0.4119873047
0.0059959888,-0.7314453125,0.0551757812,0.0307617188,-0.7476806641,0.1983642578,0.3356933594
0.0085620880,-0.7314453125,0.0551757812,0.0307617188,-0.7476806641,0.1983642578,0.3356933594
0.0111200809,-0.7314453125,0.0551757812,0.0307617188,-0.3356933594,0.0915527344,-0.1831054688
0.0136761665,-0.7333984375,0.0556640625,0.0283203125,-0.3356933594,0.0915527344,-0.1831054688
0.0162320137,-0.7333984375,0.0556640625,0.0283203125,0.1983642578,0.0915527344,0.0305175781
0.0187911987,-0.7333984375,0.0556640625,0.0283203125,0.1983642578,0.0915527344,0.0305175781
0.0213520527,-0.7333984375,0.0556640625,0.0283203125,0.1220703125,-0.1983642578,0.0915527344
0.0239050388,-0.7421875000,0.0468750000,0.0390625000,0.1220703125,-0.1983642578,0.0915527344
0.0264620781,-0.7421875000,0.0468750000,0.0390625000,-0.1525878906,0.1678466797,0.1220703125
0.0290641785,-0.7421875000,0.0468750000,0.0390625000,-0.1525878906,0.1678466797,0.1220703125
0.0316190720,-0.7421875000,0.0468750000,0.0390625000,-0.3662109375,0.2136230469,0.3509521484
0.0341861248,-0.7314453125,0.0507812500,0.0312500000,-0.3662109375,0.2136230469,0.3509521484
0.0367541313,-0.7314453125,0.0507812500,0.0312500000,-0.3662109375,0.1220703125,0.0610351562
0.0394752026,-0.7314453125,0.0507812500,0.0312500000,-0.2746582031,0.1220703125,0.0610351562
0.0420479774,-0.7314453125,0.0507812500,0.0312500000,-0.2746582031,0.2899169922,0.1068115234
0.0446121693,-0.7363281250,0.0590820312,0.0195312500,-0.1678466797,0.2899169922,0.1068115234
0.0471770763,-0.7363281250,0.0590820312,0.0195312500,-0.1678466797,0.2899169922,0.6103515625
0.0497970581,-0.7363281250,0.0590820312,0.0195312500,0.3509521484,-0.0457763672,0.6103515625
