# time_stamp before, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
0.0000000000,-0.7324218750,0.0751953125,0.0209960938,-0.3814697266,0.0000000000,0.0610351562
0.0026550293,-0.7324218750,0.0751953125,0.0209960938,0.1983642578,-0.3051757812,0.3051757812
0.0055890083,-0.7324218750,0.0751953125,0.0209960938,0.1983642578,-0.3051757812,0.3051757812
0.0083019733,-0.7397460938,0.0825195312,0.0288085938,0.6561279297,-0.3662109375,0.4425048828
0.0109970570,-0.7397460938,0.0825195312,0.0288085938,0.6561279297,-0.3662109375,0.4425048828
0.0136921406,-0.7397460938,0.0825195312,0.0288085938,0.4272460938,-0.4272460938,0.1831054688
0.0163869858,-0.7397460938,0.0825195312,0.0288085938,0.4272460938,-0.4272460938,0.1831054688
0.0190989971,-0.7319335938,0.0722656250,0.0332031250,0.0152587891,-0.3662109375,0.1525878906
0.0217959881,-0.7319335938,0.0722656250,0.0332031250,0.0152587891,-0.3662109375,0.1525878906
0.0244910717,-0.7319335938,0.0722656250,0.0332031250,-0.0152587891,-0.2136230469,0.4272460938
0.0271880627,-0.7319335938,0.0722656250,0.0307617188,-0.0152587891,-0.2136230469,0.4272460938
0.0297930241,-0.7309570312,0.0717773438,0.0307617188,0.0000000000,-0.4119873047,0.3814697266
0.0323500633,-0.7309570312,0.0717773438,0.0307617188,0.0000000000,-0.4119873047,0.3814697266
0.0349130630,-0.7309570312,0.0717773438,0.0307617188,-0.3204345703,-0.1831054688,0.3356933594
0.0374860764,-0.7309570312,0.0717773438,0.0322265625,-0.3204345703,-0.1831054688,0.3356933594
0.0401871204,-0.7353515625,0.0717773438,0.0322265625,-0.1068115234,-0.0762939453,0.4119873047
0.0427551270,-0.7353515625,0.0717773438,0.0322265625,-0.1068115234,-0.0762939453,0.4119873047
0.0453231335,-0.7353515625,0.0717773438,0.0322265625,0.3814697266,-0.0610351562,0.5340576172
0.0479450226,-0.7353515625,0.0722656250,0.0395507812,0.3814697266,-0.0610351562,0.5340576172
0.0505199432,-0.7333984375,0.0722656250,0.0395507812,0.3814697266,-0.1525878906,0.1068115234
0.0532441139,-0.7333984375,0.0722656250,0.0395507812,0.3509521484,-0.1525878906,0.1068115234
0.0558180809,-0.7333984375,0.0722656250,0.0395507812,0.3509521484,-0.1525878906,0.1831054688
0.0584280491,-0.7290039062,0.0810546875,0.0317382812,0.3204345703,-0.1831054688,0.1831054688
0.0611181259,-0.7290039062,0.0810546875,0.0317382812,0.3204345703,-0.1831054688,0.5645751953
0.0638020039,-0.7290039062,0.0810546875,0.0317382812,0.7324218750,-0.1983642578,0.5645751953
0.0664851665,-0.7290039062,0.0810546875,0.0317382812,0.7324218750,-0.1983642578,0.4425048828
0.0691771507,-0.7304687500,0.0776367188,0.0366210938,0.9765625000,-0.3967285156,0.4425048828
