time, acceleration x, acceleration y, acceleration z, gyro x gyro y, gyro z
        0.0000000000,        0.0426313281,-0.0132186860,-0.0580120049,-15.7577419281,11.8484935760,-24.0411128998
        0.0025570393,        0.0426313281,-0.0132186860,-0.0580120049,-14.7201442719,12.2757396698,-23.0340328217
        0.0051119328,        0.0392133594,-0.0141952485,-0.0497112237,-14.7201442719,12.2757396698,-23.0340328217
        0.0077359676,        0.0392133594,-0.0141952485,-0.0497112237,-13.2858181000,11.5128002167,-22.0879878998
        0.0102839470,        0.0392133594,-0.0141952485,-0.0497112237,-13.2858181000,11.5128002167,-22.0879878998
        0.0128400326,        0.0392133594,-0.0141952485,-0.0497112237,-11.1343288422,11.0397777557,-21.2029781342
        0.0153920650,        0.0333539844,-0.0166366547,-0.0536174737,-11.1343288422,11.0397777557,-21.2029781342
        0.0181319714,        0.0333539844,-0.0166366547,-0.0536174737,-9.4711208344,10.8566722870,-20.4247798920
        0.0206868649,        0.0333539844,-0.0166366547,-0.0536174737,-9.4711208344,10.8566722870,-20.4247798920
        0.0232419968,        0.0333539844,-0.0166366547,-0.0545940362,-9.4406032562,10.6583080292,-19.1430416107
        0.0257968903,        0.0328657031,-0.0205429047,-0.0545940362,-9.4406032562,10.6583080292,-19.1430416107
        0.0285098553,        0.0328657031,-0.0205429047,-0.0545940362,-8.9828395844,10.3378734589,-18.4716548920
        0.0310759544,        0.0328657031,-0.0205429047,-0.0545940362,-8.9828395844,10.3378734589,-18.4716548920
        0.0336449146,        0.0328657031,-0.0205429047,-0.0575237237,-8.9828395844,10.0326976776,-17.3425045013
        0.0362079144,        0.0255414844,-0.0156600922,-0.0575237237,-8.3724880219,10.0326976776,-17.3425045013
        0.0388619900,        0.0255414844,-0.0156600922,-0.0575237237,-8.3724880219,9.4681224823,-15.6030025482
        0.0414328575,        0.0255414844,-0.0156600922,-0.0575237237,-7.9910182953,9.4681224823,-15.6030025482
        0.0439980030,        0.0255414844,-0.0083358735,-0.0628948212,-7.9910182953,9.4681224823,-13.8940181732
        0.0465729237,        0.0348188281,-0.0083358735,-0.0628948212,-7.8994655609,9.0866527557,-13.8940181732
        0.0492548943,        0.0348188281,-0.0083358735,-0.0628948212,-7.8994655609,9.0866527557,-12.9327144623
        0.0521008968,        0.0348188281,-0.0083358735,-0.0628948212,-7.8079128265,9.0103588104,-12.9327144623
        0.0547828674,        0.0406782031,0.0019180328,-0.0638713837,-7.8079128265,9.0103588104,-11.9866695404
        0.0575089455,        0.0406782031,0.0019180328,-0.0638713837,-6.3888454437,9.1019115448,-11.9866695404
        0.0601730347,        0.0406782031,0.0019180328,-0.0638713837,-6.3888454437,9.1019115448,-10.8727779388
        0.0628349781,        0.0406782031,0.0019180328,-0.0638713837,-5.5343532562,8.8730297089,-10.8727779388
        0.0655009747,        0.0460492969,0.0048477203,-0.0526409112,-5.5343532562,8.8730297089,-10.3997554779
        0.0683109760,        0.0460492969,0.0048477203,-0.0526409112,-4.2983913422,8.6899242401,-10.3997554779
        0.0710220337,        0.0460492969,0.0048477203,-0.0526409112,-4.2983913422,8.6899242401,-9.7131099701
        0.0737278461,        0.0460492969,0.0048477203,-0.0609416924,-3.1692409515,8.4763011932,-9.7131099701
        0.0764360428,        0.0421430469,0.0111953765,-0.0609416924,-3.1692409515,8.4763011932,-9.4079341888
        0.0790798664,        0.0421430469,0.0111953765,-0.0609416924,-3.0166530609,8.7051830292,-9.4079341888
        0.0816500187,        0.0421430469,0.0111953765,-0.0609416924,-3.0166530609,8.7051830292,-9.4079341888
        0.0844449997,       -0.0828569531,0.0097305328,-0.0526409112,-3.6880397797,8.6746654510,-9.2706050873
        0.0870189667,        0.0235883594,0.0097305328,-0.0526409112,-3.6880397797,8.6746654510,-8.0651607513
        0.0900509357,        0.0235883594,0.0097305328,-0.0526409112,-4.0847682953,8.9188060760,-8.0651607513
        0.0927529335,        0.0235883594,0.0097305328,-0.0526409112,-4.0847682953,8.9188060760,-7.5311031342
        0.0954580307,        0.0338422656,-0.0005233735,-0.0394573174,-3.7185573578,8.9951000214,-7.5311031342
        0.0982129574,        0.0338422656,-0.0005233735,-0.0394573174,-3.7185573578,8.9951000214,-7.0275630951
        0.1009109020,        0.0338422656,-0.0005233735,-0.0394573174,-3.4896755219,9.1171703339,-7.0275630951
        0.1036109924,        0.0338422656,-0.0005233735,-0.0394573174,-3.4896755219,9.1171703339,-6.7681636810
        0.1063189507,        0.0318891406,-0.0000350922,-0.0375041924,-3.6575222015,9.3002758026,-6.7681636810
        0.1090340614,        0.0318891406,-0.0000350922,-0.0375041924,-3.6575222015,9.3002758026,-6.3714351654
        0.1117348671,        0.0318891406,-0.0000350922,-0.0375041924,-3.3523464203,9.6664867401,-6.3714351654
        0.1144349575,        0.0318891406,0.0063125640,-0.0272502862,-3.3523464203,9.6664867401,-5.3948726654
        0.1172530651,        0.0270063281,0.0063125640,-0.0272502862,-2.2689723969,9.8953685760,-5.3948726654
        0.1198859215,        0.0270063281,0.0063125640,-0.0272502862,-2.2689723969,9.8953685760,-5.3948726654
        0.1224629879,        0.0270063281,0.0063125640,-0.0272502862,-0.5905056000,9.8953685760,-4.6624507904
