time, acceleration x, acceleration y, acceleration z, gyro x gyro y, gyro z
        0.0000000000,        0.1221184134,0.0065426975,0.0154333226,-6.1720638275,3.9744453430,-43.3187675476
        0.0032620430,        0.1221184134,0.0065426975,0.0261755101,-6.1720638275,3.9744453430,-42.7694511414
        0.0058171749,        0.1284660697,0.0207028538,0.0261755101,-7.4538021088,4.2185859680,-42.7694511414
        0.0084631443,        0.1284660697,0.0207028538,0.0261755101,-7.4538021088,4.2185859680,-42.7694511414
        0.0110070705,        0.1284660697,0.0207028538,0.0261755101,-7.3317317963,4.1575508118,-42.2506523132
        0.0135631561,        0.1284660697,0.0207028538,0.0237341039,-7.3317317963,4.1575508118,-42.2506523132
        0.0161221027,        0.1299309134,0.0128903538,0.0237341039,-6.6603450775,4.6000556946,-41.6708183289
        0.0186841488,        0.1299309134,0.0128903538,0.0237341039,-6.6603450775,4.6000556946,-41.6708183289
        0.0212399960,        0.1299309134,0.0128903538,0.0237341039,-5.7448177338,5.3477363586,-40.4043388367
        0.0237951279,        0.1299309134,0.0128903538,0.0276403539,-5.7448177338,5.3477363586,-40.4043388367
        0.0263462067,        0.1235832572,-0.0061526150,0.0276403539,-5.6990413666,5.8512763977,-39.1836357117
        0.0289001465,        0.1235832572,-0.0061526150,0.0276403539,-5.6990413666,5.8512763977,-39.1836357117
        0.0314550400,        0.1235832572,-0.0061526150,0.0276403539,-4.8903255463,6.2327461243,-38.0544853210
        0.0340201855,        0.1235832572,0.0197262913,0.0291051976,-4.8903255463,6.2327461243,-38.0544853210
        0.0367310047,        0.1250481009,0.0197262913,0.0291051976,-4.2799739838,5.8055000305,-37.5204277039
        0.0393061638,        0.1250481009,0.0197262913,0.0291051976,-4.2799739838,5.8055000305,-37.5204277039
        0.0418720245,        0.1250481009,0.0197262913,0.0291051976,-4.2799739838,5.8055000305,-37.5509452820
        0.0444431305,        0.1250481009,0.0470700413,0.0061559789,-3.6848812103,5.8055000305,-37.5509452820
        0.0470759869,        0.1406731009,0.0470700413,0.0061559789,-3.6848812103,5.8055000305,-37.0016288757
        0.0496451855,        0.1406731009,0.0470700413,0.0061559789,-2.3421077728,5.9580879211,-37.0016288757
        0.0523710251,        0.1406731009,0.0470700413,0.0061559789,-2.3421077728,5.9580879211,-36.8795585632
        0.0549449921,        0.1450676322,0.0456051975,0.0027380101,-1.3502864838,6.3700752258,-36.8795585632
        0.0577239990,        0.1450676322,0.0456051975,0.0027380101,-1.3502864838,6.3700752258,-36.8490409851
        0.0604131222,        0.1450676322,0.0456051975,0.0027380101,-1.1366634369,6.4158515930,-36.8490409851
        0.0631031990,        0.1450676322,0.0456051975,0.0027380101,-1.1366634369,6.4158515930,-37.0321464539
        0.0657920837,        0.1235832572,0.0358395725,0.0217809789,-1.1671810150,5.8055000305,-37.0321464539
        0.0685241222,        0.1235832572,0.0358395725,0.0217809789,-1.1671810150,5.8055000305,-36.8795585632
        0.0712161064,        0.1235832572,0.0358395725,0.0217809789,-0.3584651947,5.6834297180,-36.8795585632
        0.0739021301,        0.1235832572,0.0358395725,0.0095739476,-0.3584651947,5.6834297180,-36.4065361023
        0.0766069889,        0.1245598197,0.0304684788,0.0095739476,-0.3432064056,5.8817939758,-36.4065361023
        0.0792942047,        0.1245598197,0.0304684788,0.0095739476,-0.3432064056,5.8817939758,-35.5673027039
        0.0819840431,        0.1245598197,0.0304684788,0.0095739476,-0.2211360931,6.4463691711,-35.5673027039
        0.0846681595,        0.1245598197,0.0226559788,-0.0011682399,-0.2211360931,6.4463691711,-34.2550468445
        0.0873701572,        0.1279777884,0.0226559788,-0.0011682399,-0.8772640228,6.7820625305,-34.2550468445
        0.0900561810,        0.1279777884,0.0226559788,-0.0011682399,-0.8772640228,6.7820625305,-30.3487968445
        0.0927422047,        0.1279777884,0.0226559788,-0.0011682399,-2.0064144135,6.5684394836,-32.9427909851
        0.0954291821,        0.1323723197,0.0343747288,0.0027380101,-2.0064144135,6.5684394836,-32.9427909851
        0.0981271267,        0.1323723197,0.0343747288,0.0027380101,-2.7083187103,6.6752510071,-31.4779472351
        0.1008141041,        0.1323723197,0.0343747288,0.0027380101,-2.7083187103,6.6752510071,-27.5716972351
        0.1035001278,        0.1323723197,0.0343747288,0.0027380101,-2.8761653900,6.7973213196,-29.1738700867
        0.1062281132,        0.1255363822,-0.0002932400,0.0227575414,-2.8761653900,6.7973213196,-29.1738700867
        0.1088960171,        0.1255363822,-0.0002932400,0.0227575414,-3.8985042572,7.1330146790,-28.0752372742
        0.1116399765,        0.1255363822,-0.0002932400,0.0227575414,-3.8985042572,7.1330146790,-28.0752372742
        0.1144351959,        0.1255363822,-0.0002932400,0.0647497326,-4.1884212494,7.6518135071,-27.4954032898
        0.1172611713,        0.0898918509,-0.0222658962,0.0647497326,-4.1884212494,7.6518135071,-27.4954032898
        0.1199641228,        0.0898918509,-0.0222658962,0.0647497326,-3.8222103119,7.9417304993,-26.6256523132
        0.1226720810,        0.0898918509,-0.0222658962,0.0647497326,-3.8222103119,7.9417304993,-26.6256523132
        0.1253709793,        0.0947746634,0.0270505100,0.0413122289,-3.2576351166,7.7891426086,-25.8169364929
        0.1280341148,        0.0947746634,0.0270505100,0.0413122289,-3.2576351166,7.7891426086,-25.8169364929
        0.1306040287,        0.0947746634,0.0270505100,0.0413122289,-2.1284847260,8.1095771790,-25.1150321960
        0.1331770420,        0.0947746634,0.0270505100,0.0413122289,-2.1284847260,8.1095771790,-25.1150321960
        0.1357550621,        0.0815910697,0.0026364475,0.0359411351,-1.1214046478,8.9945869446,-24.4589042664
        0.1384119987,        0.0815910697,0.0026364475,0.0359411351,-1.1214046478,8.9945869446,-24.4589042664
        0.1410751343,        0.0815910697,0.0026364475,0.0359411351,-1.0756282806,9.4218330383,-24.0011405945
        0.1437489986,        0.0815910697,0.0026364475,0.0359411351,-1.0756282806,9.4218330383,-24.0011405945
        0.1465110779,        0.0898918509,0.0299801975,0.0271520726,-0.9382991791,9.2845039368,-22.8719902039
        0.1490921974,        0.0898918509,0.0299801975,0.0271520726,-0.9382991791,9.2845039368,-22.8719902039
        0.1516690254,        0.0898918509,0.0299801975,0.0271520726,0.4197330475,9.2539863586,-21.9717216492
        0.1542429924,        0.0898918509,0.0299801975,0.0271520726,0.4197330475,9.2539863586,-21.9717216492
        0.1570391655,        0.1069816947,0.0587887913,0.0222692601,2.0371646881,9.5439033508,-21.7428398132
        0.1596140862,        0.1069816947,0.0587887913,0.0222692601,2.0371646881,9.5439033508,-21.7428398132
        0.1621880531,        0.1069816947,0.0587887913,0.0222692601,3.7919254303,9.0251045227,-20.7357597351
        0.1647701263,        0.1069816947,0.0587887913,0.0105505101,3.7919254303,9.0251045227,-20.7357597351
        0.1675651073,        0.1045402884,0.0475583225,0.0105505101,4.2954654694,9.0861396790,-19.7897148132
        0.1702680588,        0.1045402884,0.0475583225,0.0105505101,4.2954654694,9.0861396790,-19.7897148132
        0.1729531288,        0.1045402884,0.0475583225,0.0105505101,4.8905582428,9.8490791321,-18.3859062195
        0.1756420135,        0.1045402884,0.0373044163,0.0198278539,4.8905582428,9.8490791321,-18.3859062195
        0.1782650948,        0.1040520072,0.0373044163,0.0198278539,5.1499576569,10.0321846008,-16.6158866882
        0.1809489727,        0.1040520072,0.0373044163,0.0198278539,5.1499576569,10.0321846008,-16.6158866882
        0.1835219860,        0.1040520072,0.0373044163,0.0198278539,5.3330631256,10.3221015930,-15.0289726257
        0.1861000061,        0.1138176322,0.0504880100,0.0291051976,5.3330631256,10.3221015930,-15.0289726257
        0.1887931824,        0.1138176322,0.0504880100,0.0291051976,5.3330631256,10.8866767883,-13.1979179382
        0.1914930344,        0.1138176322,0.0504880100,0.0291051976,6.0044498444,10.8866767883,-13.1979179382
        0.1941821575,        0.1138176322,0.0504880100,0.0291051976,6.0044498444,11.5580635071,-11.3973808289
        0.1970770359,        0.1201652884,0.0573239475,0.0203161351,6.4774723053,11.5580635071,-11.3973808289
        0.1996510029,        0.1201652884,0.0573239475,0.0203161351,6.4774723053,12.2141914368,-10.0698661804
        0.2022280693,        0.1201652884,0.0573239475,0.0203161351,6.5690250397,12.2141914368,-10.0698661804
        0.2047951221,        0.1201652884,0.0573239475,0.0203161351,6.5690250397,12.2141914368,-8.5287284851
        0.2075340748,        0.1177238822,0.0568356663,0.0256872289,6.8894596100,12.5498847961,-8.5287284851
        0.2101991177,        0.1177238822,0.0568356663,0.0256872289,6.8894596100,12.5498847961,-7.0638847351
        0.2129530907,        0.1177238822,0.0568356663,0.0256872289,6.3859195709,12.8092842102,-7.0638847351
        0.2168459892,        0.1177238822,0.0460934788,0.0334997289,6.0807437897,13.5264472961,-5.7821464539
        0.2194311619,        0.1177238822,0.0460934788,0.0334997289,6.0807437897,13.5264472961,-5.7821464539
        0.2220041752,        0.1177238822,0.0460934788,0.0334997289,5.6534976959,13.9079170227,-4.5309257507
        0.2245731354,        0.1177238822,0.0460934788,0.0334997289,5.6534976959,13.9079170227,-4.5309257507
        0.2271530628,        0.1045402884,0.0553708225,0.0486364476,4.6311588287,14.5793037415,-2.9440116882
        0.2297210693,        0.1045402884,0.0553708225,0.0486364476,4.6311588287,14.5793037415,-2.9440116882
        0.2322871685,        0.1045402884,0.0553708225,0.0486364476,4.6311588287,15.3117256165,-2.1963310242
        0.2348601818,        0.1045402884,0.0553708225,0.0486364476,4.6159000397,15.3117256165,-2.1963310242
        0.2374830246,        0.0986809134,0.0841794163,0.0339880101,4.6159000397,15.3117256165,-1.9064140320
        0.2400619984,        0.0986809134,0.0841794163,0.0339880101,4.8752994537,15.0981025696,-1.9064140320
        0.2426362038,        0.0986809134,0.0841794163,0.0339880101,4.8752994537,15.0981025696,-1.2350273132
        0.2453150749,        0.0986809134,0.0841794163,0.0339880101,4.9210758209,14.6861152649,-1.2350273132
        0.2479021549,        0.0918449759,0.0836911350,0.0320348851,4.9210758209,14.6861152649,-1.2350273132
        0.2504720688,        0.0918449759,0.0836911350,0.0320348851,5.0889225006,14.4877510071,-0.9756278992
        0.2530481815,        0.0918449759,0.0836911350,0.0320348851,5.0889225006,14.4877510071,-0.9756278992
        0.2556250095,        0.0918449759,0.0836911350,0.0168981664,5.6992740631,14.7013740540,-1.0366630554
        0.2582800388,        0.1040520072,0.1061520725,0.0168981664,5.6992740631,14.7013740540,-1.0366630554
        0.2608580589,        0.1040520072,0.1061520725,0.0168981664,7.0267887115,14.5335273743,-0.9451103210
        0.2634291649,        0.1040520072,0.1061520725,0.0168981664,7.0267887115,14.5335273743,-0.9451103210
        0.2659959793,        0.1040520072,0.1193356663,0.0061559789,8.3848209381,14.5487861633,-0.4110527039
        0.2687439919,        0.1030754447,0.1193356663,0.0061559789,8.3848209381,14.5487861633,-0.4110527039
        0.2713119984,        0.1030754447,0.1193356663,0.0061559789,8.3085269928,14.5335273743,-0.2889823914
        0.2738862038,        0.1030754447,0.1193356663,0.0061559789,8.3085269928,14.5335273743,-0.2889823914
        0.2766351700,        0.1030754447,0.1149411350,0.0061559789,9.0867252350,14.8387031555,-0.2279472351
        0.2792019844,        0.1079582572,0.1149411350,0.0061559789,9.0867252350,14.8387031555,-0.2279472351
        0.2817771435,        0.1079582572,0.1149411350,0.0061559789,9.4376773834,15.3269844055,0.2298164368
        0.2843561172,        0.1079582572,0.1149411350,0.0061559789,9.4376773834,15.3269844055,0.2298164368
        0.2869482040,        0.0933098197,0.1144528538,0.0022497289,9.4376773834,15.6474189758,-0.0295829773
        0.2895250320,        0.0933098197,0.1144528538,0.0022497289,9.2087955475,15.6474189758,-0.0295829773
        0.2920961380,        0.0933098197,0.1144528538,0.0022497289,9.2087955475,16.0136299133,0.7486152649
        0.2946660519,        0.0933098197,0.1144528538,0.0022497289,8.7510318756,16.0136299133,0.7486152649
        0.2973489761,        0.0757316947,0.1222653538,-0.0299768336,8.7510318756,16.6850166321,1.7556953430
        0.3001070023,        0.0757316947,0.1222653538,-0.0299768336,7.6829166412,16.6850166321,1.7556953430
        0.3026840687,        0.0757316947,0.1222653538,-0.0299768336,7.6829166412,16.6850166321,2.7169990540
        0.3052539825,        0.0757316947,0.1222653538,-0.0299768336,7.0420475006,16.9596748352,2.7169990540
        0.3081171513,        0.0645012259,0.1310544163,-0.0377893336,7.0420475006,16.9596748352,3.3883857727
        0.3106951714,        0.0645012259,0.1310544163,-0.0377893336,5.9586734772,17.3258857727,3.3883857727
        0.3138620853,        0.0645012259,0.1310544163,-0.0377893336,5.9586734772,17.2343330383,4.2886543274
        0.3165230751,        0.0645012259,0.1310544163,-0.0382776149,5.1346988678,17.2343330383,4.2886543274
        0.3190879822,        0.0752434134,0.1330075413,-0.0382776149,5.1346988678,17.2343330383,4.8684883118
        0.3216540813,        0.0752434134,0.1330075413,-0.0382776149,4.5853824615,16.5782051086,4.8684883118
        0.3242251873,        0.0752434134,0.1330075413,-0.0382776149,4.5853824615,16.5782051086,8.7747383118
        0.3267991543,        0.0752434134,0.1413083225,-0.0495080836,4.4175357819,16.1051826477,5.5856513977
        0.3293781281,        0.0664543509,0.1413083225,-0.0495080836,4.4175357819,16.1051826477,5.5856513977
        0.3319480419,        0.0664543509,0.1413083225,-0.0495080836,3.7461490631,15.6016426086,6.1960029602
        0.3345160484,        0.0664543509,0.1413083225,-0.0495080836,3.7461490631,15.6016426086,6.1960029602
        0.3371319771,        0.0664543509,0.1496091038,-0.0612268336,3.5783023834,15.9525947571,6.2722969055
        0.3397080898,        0.0557121634,0.1496091038,-0.0612268336,3.5783023834,15.9525947571,6.2722969055
        0.3422780037,        0.0557121634,0.1496091038,-0.0612268336,3.3799381256,15.9831123352,7.2183418274
        0.3448550701,        0.0557121634,0.1496091038,-0.0612268336,3.3799381256,15.9831123352,7.2183418274
        0.3474731445,        0.0601066947,0.1496091038,-0.0495080836,3.2120914459,16.2730293274,7.7676582336
        0.3500430584,        0.0601066947,0.1496091038,-0.0495080836,3.2120914459,16.2730293274,7.7676582336
        0.3526129723,        0.0601066947,0.1496091038,-0.0495080836,2.3118228912,16.6697578430,9.1104316711
        0.3551790714,        0.0601066947,0.1496091038,-0.0495080836,2.3118228912,16.6697578430,9.1104316711
        0.3578321934,        0.0488762259,0.1413083225,-0.0333948024,1.7319889069,17.1885566711,10.1632881165
        0.3604130745,        0.0488762259,0.1413083225,-0.0333948024,1.7319889069,17.1885566711,10.1632881165
        0.3629920483,        0.0488762259,0.1413083225,-0.0333948024,1.7319889069,17.8904609680,11.4602851868
        0.3655691147,        0.0488762259,0.1413083225,-0.0333948024,0.7554264069,17.8904609680,11.4602851868
        0.3683340549,        0.0161613822,0.1276364475,-0.0246057399,0.7554264069,18.9127998352,12.8488349915
        0.3711400032,        0.0161613822,0.1276364475,-0.0246057399,-1.2892513275,18.9127998352,12.8488349915
        0.3738501072,        0.0161613822,0.1276364475,-0.0246057399,-1.2892513275,19.1721992493,15.2444648743
        0.3765711784,        0.0161613822,0.1276364475,-0.0246057399,-2.8456478119,19.1721992493,15.2444648743
        0.3792719841,        0.0288566947,0.1432614475,-0.0089807399,-2.8456478119,20.0114326477,17.6400947571
        0.3819730282,        0.0288566947,0.1432614475,-0.0089807399,-4.1121273041,20.0114326477,17.6400947571
        0.3846731186,        0.0288566947,0.1432614475,-0.0089807399,-4.1121273041,20.3623847961,20.0357246399
        0.3873810768,        0.0288566947,0.1349606663,0.0056676976,-5.6380062103,20.3623847961,20.0357246399
        0.3900790215,        0.0098137259,0.1349606663,0.0056676976,-5.6380062103,21.0337715149,22.1109199524
        0.3927731514,        0.0098137259,0.1349606663,0.0056676976,-6.6603450775,21.0337715149,22.1109199524
        0.3954792023,        0.0098137259,0.1349606663,0.0056676976,-6.6603450775,21.2321357727,24.2013740540
        0.3981041908,       -0.0189948678,0.1154294163,0.0295934789,-7.4690608978,21.2321357727,24.2013740540
        0.4008331299,       -0.0189948678,0.1154294163,0.0295934789,-7.4690608978,21.2321357727,26.3223457336
        0.4034080505,       -0.0189948678,0.1154294163,0.0295934789,-8.4913997650,21.6593818665,26.3223457336
