time, acceleration x, acceleration y, acceleration z, gyro x gyro y, gyro z
        0.0000000000,        0.0029321313,0.0552668273,-0.1256655157,5.9736251831,7.2391796112,-13.5725879669
        0.0026881695,        0.0029321313,0.0552668273,-0.1256655157,5.2717208862,7.2391796112,-13.5725879669
        0.0053701401,       -0.1220678687,0.0508722961,-0.1080873981,5.2717208862,8.2157421112,-12.8249073029
        0.0081961155,       -0.0248999000,0.0508722961,-0.1080873981,2.1741867065,8.2157421112,-12.8249073029
        0.0108561516,       -0.0248999000,0.0508722961,-0.1080873981,2.1741867065,9.4059276581,-12.1687793732
        0.0136539936,       -0.0248999000,0.0508722961,-0.1080873981,-1.8999099731,9.4059276581,-12.1687793732
        0.0163409710,       -0.0380834937,0.0655207336,-0.0856264606,-1.8999099731,10.1536083221,-10.6734180450
        0.0190701485,       -0.0380834937,0.0655207336,-0.0856264606,-3.8835525513,10.1536083221,-10.6734180450
        0.0217449665,       -0.0380834937,0.0655207336,-0.0856264606,-3.8835525513,10.7181835175,-8.7508106232
        0.0244240761,       -0.0380834937,0.0655207336,-0.0856264606,-5.5315017700,10.7181835175,-8.7508106232
        0.0271010399,       -0.0185522437,0.0752863586,-0.0734194294,-5.5315017700,14.6244335175,-6.6145801544
        0.0296661854,       -0.0185522437,0.0752863586,-0.0734194294,-6.3402175903,12.2135448456,-6.6145801544
        0.0322680473,       -0.0185522437,0.0752863586,-0.0734194294,-6.3402175903,12.2135448456,-4.3715381622
        0.0348351002,       -0.0185522437,0.0752863586,-0.0734194294,-7.4235916138,12.8391551971,-4.3715381622
        0.0375220776,       -0.0336889625,0.0591730773,-0.0450991169,-7.4235916138,12.8391551971,-2.6320362091
        0.0401921272,       -0.0336889625,0.0591730773,-0.0450991169,-8.9342117310,12.5797557831,-2.6320362091
        0.0428631306,       -0.0336889625,0.0591730773,-0.0450991169,-8.9342117310,12.5797557831,1.2742137909
        0.0455341339,       -0.0336889625,0.0689387023,-0.0192202106,-9.1783523560,12.6102733612,-0.7857227325
        0.0482151508,       -0.0444311500,0.0689387023,-0.0192202106,-9.1783523560,12.6102733612,-0.7857227325
        0.0507860184,       -0.0444311500,0.0689387023,-0.0192202106,-8.5832595825,12.3356151581,1.3962841034
        0.0535221100,       -0.0444311500,0.0689387023,-0.0192202106,-8.5832595825,12.3356151581,1.3962841034
        0.0560960770,       -0.0429663062,0.0777277648,-0.0118959919,-7.4846267700,11.9846630096,3.2273387909
        0.0587840080,       -0.0429663062,0.0777277648,-0.0118959919,-7.4846267700,11.9846630096,3.2273387909
        0.0614840984,       -0.0429663062,0.0777277648,-0.0118959919,-5.6993484497,10.9775829315,4.8142528534
        0.0640661716,       -0.0429663062,0.0777277648,-0.0118959919,-5.6993484497,10.9775829315,4.8142528534
        0.0666379929,       -0.0400366187,0.0806574523,-0.0001772419,-3.9140701294,9.8179149628,5.8365917206
        0.0693030357,       -0.0400366187,0.0806574523,-0.0001772419,-3.9140701294,9.8179149628,5.8365917206
        0.0718781948,       -0.0400366187,0.0806574523,-0.0001772419,-1.4574050903,9.1465282440,6.7368602753
        0.0744481087,       -0.0400366187,0.0806574523,-0.0001772419,-1.4574050903,9.1465282440,6.7368602753
        0.0771131516,       -0.0468725562,0.0713801086,0.0120297894,1.5027999878,8.1699657440,7.7134227753
        0.0796930790,       -0.0468725562,0.0713801086,0.0120297894,1.5027999878,8.1699657440,7.7134227753
        0.0823571682,       -0.0468725562,0.0713801086,0.0120297894,4.0815353394,6.9645214081,8.2322216034
        0.0849320889,       -0.0468725562,0.0713801086,0.0120297894,4.0815353394,6.9645214081,8.2322216034
        0.0883300304,       -0.0610327125,0.0655207336,0.0149594769,6.1567306519,6.1405467987,8.2169628143
        0.0910470486,       -0.0610327125,0.0655207336,0.0149594769,6.1567306519,6.1405467987,8.2169628143
        0.0937561989,       -0.0610327125,0.0655207336,0.0149594769,9.0406417847,4.7977733612,8.7815380096
        0.0964641571,       -0.0463842750,0.0557551086,0.0037290081,9.0406417847,4.7977733612,8.7815380096
        0.0991821289,       -0.0463842750,0.0557551086,0.0037290081,11.3294601440,3.1650829315,8.7052440643
        0.1018881798,       -0.0463842750,0.0557551086,0.0037290081,11.3294601440,3.1650829315,8.7052440643
        0.1045951843,       -0.0463842750,0.0557551086,0.0037290081,13.2062911987,1.6849803925,8.3390331268
        0.1073181629,       -0.0082983375,0.0362238586,-0.0309389606,13.2062911987,1.6849803925,8.3390331268
        0.1100289822,       -0.0082983375,0.0362238586,-0.0309389606,15.3882980347,-0.1002979279,7.6066112518
        0.1127321720,       -0.0082983375,0.0362238586,-0.0309389606,15.3882980347,-0.1002979279,7.6066112518
        0.1154391766,       -0.0082983375,0.0362238586,-0.0309389606,18.2874679565,-1.2294483185,4.5090770721
        0.1182241440,        0.0376001000,-0.0726628602,-0.0367983356,18.2874679565,-1.2294483185,4.5090770721
        0.1207990646,        0.0376001000,-0.0726628602,-0.0367983356,20.5610275269,-2.5722217560,0.1450634003
        0.1233761311,        0.0376001000,-0.0726628602,-0.0367983356,20.5610275269,-2.5722217560,0.1450634003
        0.1259551048,        0.0376001000,-0.0726628602,-0.0299623981,20.0727462769,-4.7084522247,-4.8140430450
        0.1285791397,        0.0659204125,-0.2235417664,-0.0299623981,20.0727462769,-4.7084522247,-4.8140430450
        0.1311550140,        0.0659204125,-0.2235417664,-0.0299623981,17.6923751831,-7.2108936310,-9.8189258575
        0.1337301731,        0.0659204125,-0.2235417664,-0.0299623981,17.6923751831,-7.2108936310,-9.8189258575
        0.1363160610,        0.0659204125,-0.2396550477,-0.0397280231,13.7861251831,-9.0572071075,-13.3894824982
        0.1389219761,        0.0839868188,-0.2396550477,-0.0397280231,13.4962081909,-9.0572071075,-13.3894824982
        0.1415061951,        0.0839868188,-0.2396550477,-0.0397280231,13.4962081909,-10.5373096466,-16.2123584747
        0.1440789700,        0.0839868188,-0.2396550477,-0.0397280231,7.2858810425,-10.5373096466,-16.2123584747
        0.1466519833,        0.0839868188,-0.2147527039,-0.0162905231,7.2858810425,-14.4435596466,-19.3251514435
        0.1494641304,        0.0864282250,-0.2147527039,-0.0162905231,0.4652023315,-12.3073291779,-19.3251514435
        0.1521520615,        0.0864282250,-0.2147527039,-0.0162905231,0.4652023315,-12.3073291779,-22.6210498810
        0.1548371315,        0.0864282250,-0.2147527039,-0.0162905231,-5.2110671997,-14.0315723419,-22.6210498810
        0.1575679779,        0.0708032250,-0.2460027039,-0.0109194294,-5.2110671997,-17.9378223419,-25.6270313263
        0.1602721214,        0.0708032250,-0.2460027039,-0.0109194294,-10.1243972778,-15.7405567169,-25.6270313263
        0.1629760265,        0.0708032250,-0.2460027039,-0.0109194294,-10.1243972778,-15.7405567169,-28.5872364044
        0.1655859947,        0.0708032250,-0.2460027039,-0.0109194294,-14.0459060669,-16.7934131622,-28.5872364044
        0.1684081554,        0.0532251000,-0.2289128602,-0.0211733356,-14.0459060669,-16.7934131622,-31.1201953888
        0.1710791588,        0.0532251000,-0.2289128602,-0.0211733356,-16.7467117310,-17.4953174591,-31.1201953888
        0.1740641594,        0.0532251000,-0.2289128602,-0.0211733356,-16.7467117310,-17.4953174591,-34.0956573486
        0.1766381264,        0.0532251000,-0.1986394227,-0.0455873981,-17.7080154419,-18.3955860138,-34.0956573486
        0.1792969704,        0.0605493188,-0.1986394227,-0.0455873981,-17.7080154419,-18.3955860138,-37.3305206299
        0.1819860935,        0.0605493188,-0.1986394227,-0.0455873981,-16.5941238403,-19.4484424591,-37.3305206299
        0.1845591068,        0.0605493188,-0.1986394227,-0.0455873981,-16.5941238403,-19.4484424591,-40.3365020752
        0.1871900558,        0.0605493188,-0.1854558289,-0.0656069294,-14.1527175903,-19.9519824982,-40.3365020752
        0.1897580624,        0.0693383813,-0.1854558289,-0.0656069294,-14.1527175903,-19.9519824982,-40.3365020752
        0.1923251152,        0.0693383813,-0.1854558289,-0.0656069294,-10.8873367310,-19.8909473419,-44.1054229736
        0.1948940754,        0.0693383813,-0.1854558289,-0.0656069294,-10.8873367310,-19.8909473419,-44.1054229736
        0.1974840164,        0.0600610375,-0.1825261414,-0.0802553669,-7.5761795044,-19.2348194122,-48.1184844971
        0.2000551224,        0.0600610375,-0.1825261414,-0.0802553669,-7.5761795044,-19.2348194122,-48.1184844971
        0.2026281357,        0.0600610375,-0.1825261414,-0.0802553669,-5.1347732544,-19.4179248810,-51.9331817627
        0.2052011490,        0.0600610375,-0.1825261414,-0.0802553669,-5.1347732544,-19.4179248810,-51.9331817627
        0.2078311443,        0.0551782250,-0.1673894227,-0.1002748981,-2.9527664185,-19.8756885529,-55.8241729736
        0.2104029655,        0.0551782250,-0.1673894227,-0.1002748981,-2.9527664185,-19.8756885529,-55.8241729736
        0.2129771709,        0.0551782250,-0.1673894227,-0.1002748981,0.0226974487,-19.6468067169,-59.6083526611
        0.2155480385,        0.0551782250,-0.1673894227,-0.1002748981,0.0226974487,-19.6468067169,-59.6083526611
        0.2181711197,        0.0537133813,-0.1820378602,-0.1071108356,2.1894454956,-19.2348194122,-62.7058868408
