time_stamp before, time_stamp after, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
1488916725.7568490505,1488916725.7676360607,        0.6572265625,       -0.0283203125,       -0.2138671875,       -1.8615722656,      -10.6048583984,       11.1389160156
1488916725.7679529190,1488916725.7707469463,        0.6337890625,        0.0195312500,       -0.2241210938,       -2.3803710938,       -9.9945068359,        8.5906982422
1488916725.7710459232,1488916725.7733330727,        0.6337890625,        0.0195312500,       -0.2241210938,       -2.3803710938,       -9.9945068359,        8.5906982422
1488916725.7736659050,1488916725.7760920525,        0.6337890625,        0.0195312500,       -0.2241210938,       -2.9449462891,       -8.1787109375,        6.5002441406
1488916725.7763729095,1488916725.7787880898,        0.6337890625,        0.0195312500,       -0.2241210938,       -2.9449462891,       -8.1787109375,        6.5002441406
1488916725.7790670395,1488916725.7814729214,        0.6264648438,        0.0336914062,       -0.2153320312,       -3.0822753906,       -7.6599121094,        4.9285888672
1488916725.7817509174,1488916725.7841799259,        0.6264648438,        0.0336914062,       -0.2153320312,       -3.0822753906,       -7.6599121094,        4.9285888672
1488916725.7844591141,1488916725.7868700027,        0.6264648438,        0.0336914062,       -0.2153320312,       -4.5318603516,       -7.2631835938,        3.1890869141
1488916725.7871470451,1488916725.7896239758,        0.6264648438,        0.0336914062,       -0.1943359375,       -4.5318603516,       -7.2631835938,        3.1890869141
1488916725.7898969650,1488916725.7921779156,        0.6166992188,        0.0405273438,       -0.1943359375,       -5.8135986328,       -7.0037841797,        2.3956298828
1488916725.7924480438,1488916725.7948551178,        0.6166992188,        0.0405273438,       -0.1943359375,       -5.8135986328,       -7.0037841797,        2.3956298828
1488916725.7951350212,1488916725.7975189686,        0.6166992188,        0.0405273438,       -0.1943359375,       -7.5988769531,       -7.0037841797,        1.6326904297
1488916725.7977969646,1488916725.8004260063,        0.6269531250,        0.0478515625,       -0.1591796875,       -7.5988769531,       -7.0037841797,        1.6326904297
1488916725.8007009029,1488916725.8029870987,        0.6269531250,        0.0478515625,       -0.1591796875,       -9.1552734375,       -7.0037841797,        0.9613037109
1488916725.8032619953,1488916725.8056230545,        0.6269531250,        0.0478515625,       -0.1591796875,       -9.1552734375,       -7.0037841797,        0.9613037109
1488916725.8058989048,1488916725.8081860542,        0.6269531250,        0.0478515625,       -0.1591796875,       -9.4604492188,       -7.2174072266,        0.2136230469
