time_stamp before, time_stamp after, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
1488916845.0303559303,1488916845.0376229286,        0.6059570312,        0.0756835938,       -0.1723632812,       -1.1291503906,      -16.2811279297,       -0.4577636719
1488916845.0379340649,1488916845.0414869785,        0.6059570312,        0.0756835938,       -0.1723632812,       -0.6103515625,      -16.1132812500,       -0.4577636719
1488916845.0417969227,1488916845.0445520878,        0.6772460938,        0.0971679688,       -0.1586914062,        0.0152587891,      -15.8386230469,       -0.3967285156
1488916845.0448451042,1488916845.0472679138,        0.6772460938,        0.0971679688,       -0.1586914062,        0.0152587891,      -15.8386230469,       -0.3967285156
1488916845.0475530624,1488916845.0499629974,        0.6772460938,        0.0971679688,       -0.1586914062,       -0.4119873047,      -13.9312744141,        0.3509521484
1488916845.0502469540,1488916845.0526568890,        0.6772460938,        0.0971679688,       -0.1586914062,       -0.4119873047,      -13.9312744141,        0.3509521484
1488916845.0529398918,1488916845.0553739071,        0.6269531250,        0.1127929688,       -0.1503906250,       -2.1667480469,      -12.8326416016,        0.9155273438
1488916845.0556581020,1488916845.0580680370,        0.6269531250,        0.1127929688,       -0.1503906250,       -2.1667480469,      -12.8326416016,        0.9155273438
1488916845.0583529472,1488916845.0607678890,        0.6269531250,        0.1127929688,       -0.1503906250,       -3.4942626953,      -13.3514404297,        1.8463134766
1488916845.0610520840,1488916845.0634739399,        0.6269531250,        0.1127929688,       -0.1484375000,       -3.4942626953,      -13.3514404297,        1.8463134766
1488916845.0637500286,1488916845.0660319328,        0.6308593750,        0.0961914062,       -0.1484375000,       -5.1422119141,      -13.9312744141,        2.4871826172
1488916845.0663089752,1488916845.0685958862,        0.6308593750,        0.0961914062,       -0.1484375000,       -5.1422119141,      -13.9312744141,        2.4871826172
1488916845.0688710213,1488916845.0711519718,        0.6308593750,        0.0961914062,       -0.1484375000,       -6.2866210938,      -14.3432617188,        2.6245117188
1488916845.0714259148,1488916845.0738010406,        0.6308593750,        0.0961914062,       -0.1386718750,       -6.2866210938,      -14.3432617188,        2.6245117188
1488916845.0740768909,1488916845.0763680935,        0.6235351562,        0.0966796875,       -0.1386718750,       -6.3171386719,      -14.6636962891,        2.6702880859
1488916845.0766420364,1488916845.0789198875,        0.6235351562,        0.0966796875,       -0.1386718750,       -6.3171386719,      -14.6636962891,        2.6702880859
1488916845.0791940689,1488916845.0814800262,        0.6235351562,        0.0966796875,       -0.1386718750,       -6.9885253906,      -14.8925781250,        2.2888183594
1488916845.0817539692,1488916845.0841259956,        0.6235351562,        0.0971679688,       -0.1435546875,       -6.9885253906,      -14.8925781250,        2.2888183594
1488916845.0844049454,1488916845.0866880417,        0.6215820312,        0.0971679688,       -0.1435546875,       -6.9885253906,      -14.8010253906,        1.8615722656
1488916845.0869669914,1488916845.0892550945,        0.6215820312,        0.0971679688,       -0.1435546875,       -7.5531005859,      -14.8010253906,        1.8615722656
1488916845.0895318985,1488916845.0920140743,        0.6215820312,        0.0971679688,       -0.1435546875,       -7.5531005859,      -14.8010253906,        1.2969970703
1488916845.0922949314,1488916845.0947649479,        0.6303710938,        0.0864257812,       -0.1640625000,       -7.4615478516,      -14.5568847656,        1.2969970703
1488916845.0950438976,1488916845.0973629951,        0.6303710938,        0.0864257812,       -0.1640625000,       -7.4615478516,      -14.1143798828,       -0.1831054688
1488916845.0976409912,1488916845.1000339985,        0.6303710938,        0.0864257812,       -0.1640625000,       -8.3007812500,      -14.1143798828,       -0.1831054688
1488916845.1004738808,1488916845.1027669907,        0.6303710938,        0.0864257812,       -0.1640625000,       -8.3007812500,      -14.7857666016,       -1.0833740234
1488916845.1040959358,1488916845.1063830853,        0.5878906250,        0.0825195312,       -0.1694335938,       -8.2855224609,      -14.7857666016,       -1.0833740234
1488916845.1066660881,1488916845.1089570522,        0.5878906250,        0.0825195312,       -0.1694335938,       -8.2092285156,      -14.4653320312,       -1.2054443359
1488916845.1092360020,1488916845.1115229130,        0.5878906250,        0.0825195312,       -0.1694335938,       -8.2092285156,      -14.4653320312,       -1.2054443359
1488916845.1118021011,1488916845.1140940189,        0.5878906250,        0.0825195312,       -0.1669921875,       -7.3242187500,      -13.6260986328,       -0.5493164062
1488916845.1143729687,1488916845.1166551113,        0.6674804688,        0.0761718750,       -0.1669921875,       -7.3242187500,      -13.6260986328,       -0.5493164062
1488916845.1169331074,1488916845.1192200184,        0.6674804688,        0.0761718750,       -0.1669921875,       -7.3242187500,      -12.2070312500,       -0.4425048828
1488916845.1194989681,1488916845.1217849255,        0.6674804688,        0.0761718750,       -0.1669921875,       -6.7596435547,      -12.2070312500,       -0.4425048828
1488916845.1220641136,1488916845.1244380474,        0.6674804688,        0.0791015625,       -0.1772460938,       -6.7596435547,       -8.3007812500,       -0.5950927734
1488916845.1247150898,1488916845.1270039082,        0.6274414062,        0.0791015625,       -0.1772460938,       -6.3476562500,      -11.5814208984,       -0.5950927734
1488916845.1272850037,1488916845.1295750141,        0.6274414062,        0.0791015625,       -0.1772460938,       -6.3476562500,      -11.5814208984,       -1.1138916016
1488916845.1298520565,1488916845.1321411133,        0.6274414062,        0.0791015625,       -0.1772460938,       -5.8441162109,      -10.8032226562,       -1.1138916016
1488916845.1324191093,1488916845.1347119808,        0.6274414062,        0.0820312500,       -0.1782226562,       -5.8441162109,      -10.8032226562,       -1.1138916016
1488916845.1349918842,1488916845.1372780800,        0.6337890625,        0.0820312500,       -0.1782226562,       -5.8441162109,       -9.7351074219,       -1.6784667969
1488916845.1375520229,1488916845.1398398876,        0.6337890625,        0.0820312500,       -0.1782226562,       -5.8441162109,       -9.7351074219,       -1.6784667969
1488916845.1401140690,1488916845.1424000263,        0.6337890625,        0.0820312500,       -0.1782226562,       -6.2103271484,       -8.7738037109,       -1.7395019531
1488916845.1426749229,1488916845.1450150013,        0.6264648438,        0.0830078125,       -0.1718750000,       -6.2103271484,       -8.7738037109,       -1.7395019531
1488916845.1452889442,1488916845.1475710869,        0.6264648438,        0.0830078125,       -0.1718750000,       -5.8898925781,       -8.1329345703,       -2.5482177734
1488916845.1478450298,1488916845.1501278877,        0.6264648438,        0.0830078125,       -0.1718750000,       -5.8898925781,       -8.1329345703,       -2.5482177734
1488916845.1504020691,1488916845.1526899338,        0.6264648438,        0.0830078125,       -0.1718750000,       -6.0729980469,       -8.4533691406,       -3.2196044922
1488916845.1529641151,1488916845.1553499699,        0.6289062500,        0.0805664062,       -0.1752929688,       -6.0729980469,       -8.4533691406,       -3.2196044922
1488916845.1556270123,1488916845.1579101086,        0.6289062500,        0.0805664062,       -0.1752929688,       -6.3171386719,       -7.8277587891,       -3.2958984375
1488916845.1581840515,1488916845.1604669094,        0.6289062500,        0.0805664062,       -0.1752929688,       -6.3171386719,       -7.8277587891,       -3.2958984375
1488916845.1607410908,1488916845.1630260944,        0.6289062500,        0.0805664062,       -0.1752929688,       -6.6680908203,       -7.1868896484,       -3.7536621094
1488916845.1634089947,1488916845.1659889221,        0.6308593750,        0.0766601562,       -0.1748046875,       -6.6680908203,       -7.1868896484,       -3.7536621094
1488916845.1662690639,1488916845.1686871052,        0.6308593750,        0.0766601562,       -0.1748046875,       -6.8969726562,       -6.6986083984,       -4.3334960938
