time, acceleration x, acceleration y, acceleration z, gyro x gyro y, gyro z
        0.0000000000,        0.0182738900,-0.0295165628,-0.0372951701,-6.9983911514,5.6734256744,-22.6875038147
        0.0025520325,        0.0182738900,-0.0295165628,-0.0372951701,-6.8000268936,5.4750614166,-22.3365516663
        0.0051069260,        0.0182738900,-0.0295165628,-0.0304592326,-6.8000268936,5.4750614166,-22.3365516663
        0.0077021122,        0.0119262338,-0.0329345316,-0.0304592326,-6.9526147842,5.2614383698,-22.3670692444
        0.0102589130,        0.0119262338,-0.0329345316,-0.0304592326,-6.9526147842,5.2614383698,-22.3670692444
        0.0128109455,        0.0119262338,-0.0329345316,-0.0304592326,-6.9526147842,5.4140262604,-22.7943153381
        0.0153710842,        0.0119262338,-0.0329345316,-0.0372951701,-7.2730493546,5.4140262604,-22.7943153381
        0.0179641247,        0.0070434213,-0.0314696878,-0.0372951701,-7.2730493546,5.4140262604,-23.0231971741
        0.0205249786,        0.0070434213,-0.0314696878,-0.0372951701,-7.1814966202,5.4598026276,-23.0231971741
        0.0230801105,        0.0070434213,-0.0314696878,-0.0372951701,-7.1814966202,5.4598026276,-23.0079383850
        0.0256330967,        0.0070434213,-0.0295165628,-0.0236232951,-6.5711450577,5.2004032135,-23.0079383850
        0.0284819603,        0.0089965463,-0.0295165628,-0.0236232951,-6.5711450577,5.2004032135,-22.6569862366
        0.0310380459,        0.0089965463,-0.0295165628,-0.0236232951,-6.8763208389,5.4292850494,-22.6569862366
        0.0335960388,        0.0089965463,-0.0295165628,-0.0236232951,-6.8763208389,5.4292850494,-22.6569862366
        0.0361640453,        0.0089965463,-0.0270751566,-0.0358303264,-7.0746850967,5.2614383698,-22.4433631897
        0.0389239788,        0.0148559213,-0.0270751566,-0.0358303264,-7.0746850967,5.2614383698,-22.4433631897
        0.0414938927,        0.0148559213,-0.0270751566,-0.0358303264,-6.7542505264,5.1241092682,-22.6875038147
        0.0440549850,        0.0148559213,-0.0270751566,-0.0358303264,-6.7542505264,5.1241092682,-22.6875038147
        0.0466179848,        0.0089965463,-0.0339110941,-0.0329006389,-6.4948511124,5.5360965729,-22.6875038147
        0.0491909981,        0.0089965463,-0.0339110941,-0.0329006389,-6.4948511124,5.5360965729,-22.6875038147
        0.0519149303,        0.0089965463,-0.0339110941,-0.0329006389,-6.3270044327,5.5208377838,-22.9011268616
        0.0544769764,        0.0089965463,-0.0339110941,-0.0329006389,-6.3270044327,5.5208377838,-22.9011268616
        0.0570409298,        0.0158324838,-0.0343993753,-0.0343654826,-6.2049341202,4.8952274323,-23.2215614319
        0.0596120358,        0.0158324838,-0.0343993753,-0.0343654826,-6.2049341202,4.8952274323,-23.2215614319
        0.0621850491,        0.0158324838,-0.0343993753,-0.0343654826,-6.7389917374,5.2156620026,-23.0537147522
        0.0647470951,        0.0158324838,-0.0343993753,-0.0343654826,-6.7389917374,5.2156620026,-23.0537147522
        0.0673079491,        0.0046020150,-0.0358642191,-0.0289943889,-6.2354516983,5.0783329010,-22.8095741272
        0.0699100494,        0.0046020150,-0.0358642191,-0.0289943889,-6.2354516983,5.0783329010,-22.8095741272
        0.0724740028,        0.0046020150,-0.0358642191,-0.0289943889,-6.2354516983,4.9257450104,-22.8400917053
        0.0750360489,        0.0046020150,-0.0358642191,-0.0289943889,-6.3880395889,4.9257450104,-22.8400917053
        0.0776081085,        0.0089965463,-0.0324462503,-0.0412014201,-6.3880395889,4.9257450104,-22.8553504944
        0.0801799297,        0.0089965463,-0.0324462503,-0.0412014201,-6.5101099014,5.1088504791,-22.8553504944
        0.0827450752,        0.0089965463,-0.0324462503,-0.0412014201,-6.5101099014,5.1088504791,-22.7027626038
        0.0853860378,        0.0089965463,-0.0324462503,-0.0412014201,-6.9373559952,5.2004032135,-22.7027626038
        0.0880250931,        0.0070434213,-0.0319579691,-0.0363186076,-6.9373559952,5.2004032135,-22.7027626038
        0.0906059742,        0.0070434213,-0.0319579691,-0.0363186076,-7.4103784561,5.1241092682,-22.7637977600
        0.0931799412,        0.0070434213,-0.0319579691,-0.0363186076,-7.4103784561,5.1241092682,-22.7637977600
        0.0958819389,        0.0070434213,-0.0319579691,-0.0363186076,-7.0441675186,5.1851444244,-22.9011268616
        0.0992169380,        0.0163207650,-0.0329345316,-0.0319240764,-7.0441675186,5.1851444244,-22.8248329163
        0.1017830372,        0.0163207650,-0.0329345316,-0.0319240764,-7.1509790421,5.0325565338,-22.8248329163
        0.1043510437,        0.0163207650,-0.0329345316,-0.0319240764,-7.1509790421,5.0325565338,-22.8248329163
        0.1069080830,        0.0109496713,-0.0358642191,-0.0343654826,-7.0899438858,5.1393680573,-22.8706092834
        0.1095240116,        0.0109496713,-0.0358642191,-0.0343654826,-7.0899438858,5.1393680573,-22.8706092834
        0.1120800972,        0.0109496713,-0.0358642191,-0.0343654826,-7.0746850967,5.4750614166,-23.0079383850
        0.1147499084,        0.0109496713,-0.0358642191,-0.0343654826,-7.0746850967,5.4750614166,-23.0079383850
        0.1173169613,        0.0133910775,-0.0319579691,-0.0309475139,-6.9526147842,5.4445438385,-22.7943153381
        0.1199080944,        0.0133910775,-0.0319579691,-0.0309475139,-6.9526147842,5.4445438385,-22.7943153381
        0.1224660873,        0.0133910775,-0.0319579691,-0.0309475139,-7.0441675186,5.2766971588,-22.7332801819
        0.1250379086,        0.0133910775,-0.0319579691,-0.0309475139,-7.0441675186,5.2766971588,-22.7332801819
        0.1275980473,        0.0133910775,-0.0353759378,-0.0324123576,-6.9068384171,5.3072147369,-22.9316444397
        0.1301670074,        0.0133910775,-0.0353759378,-0.0324123576,-6.9068384171,5.3072147369,-22.9316444397
        0.1327230930,        0.0133910775,-0.0353759378,-0.0324123576,-7.1662378311,4.9562625885,-22.9316444397
        0.1352910995,        0.0133910775,-0.0353759378,-0.0324123576,-7.1662378311,4.9562625885,-22.9316444397
        0.1379339695,        0.0158324838,-0.0329345316,-0.0265529826,-3.2599878311,4.8494510651,-22.7943153381
        0.1404991150,        0.0158324838,-0.0329345316,-0.0265529826,-6.8152856827,4.8494510651,-22.7943153381
        0.1430699825,        0.0158324838,-0.0329345316,-0.0265529826,-6.8152856827,4.8494510651,-22.5959510803
        0.1456410885,        0.0158324838,-0.0329345316,-0.0265529826,-6.6016626358,4.7884159088,-22.5959510803
        0.1483049393,        0.0124145150,-0.0353759378,-0.0377834514,-6.6016626358,4.7884159088,-22.8858680725
        0.1508779526,        0.0124145150,-0.0353759378,-0.0377834514,-6.4490747452,4.7273807526,-22.8858680725
        0.1534450054,        0.0124145150,-0.0353759378,-0.0377834514,-6.4490747452,4.7273807526,-22.8858680725
        0.1560130119,        0.0124145150,-0.0353759378,-0.0377834514,-6.2354516983,4.6510868073,-22.9316444397
        0.1591150761,        0.0119262338,-0.0363525003,-0.0319240764,-10.1417016983,4.7578983307,-22.7943153381
        0.1628150940,        0.0119262338,-0.0363525003,-0.0319240764,-7.0594263077,4.7578983307,-22.7943153381
        0.1661939621,        0.0119262338,-0.0363525003,-0.0319240764,-7.7613306046,5.3835086823,-22.7485389709
        0.1688470840,        0.0114379525,-0.0353759378,-0.0358303264,-7.7613306046,5.3835086823,-22.7485389709
        0.1714119911,        0.0114379525,-0.0353759378,-0.0358303264,-7.7918481827,5.3987674713,-22.7332801819
        0.1739799976,        0.0114379525,-0.0353759378,-0.0358303264,-7.7918481827,5.3987674713,-22.7332801819
        0.1765470505,        0.0114379525,-0.0353759378,-0.0358303264,-7.6545190811,5.1241092682,-22.8095741272
        0.1793770790,        0.0070434213,-0.0295165628,-0.0353420451,-7.6545190811,5.1241092682,-22.8095741272
        0.1820809841,        0.0070434213,-0.0295165628,-0.0353420451,-7.3340845108,5.2614383698,-22.9774208069
        0.1847789288,        0.0070434213,-0.0295165628,-0.0353420451,-7.3340845108,5.2614383698,-22.9774208069
        0.1874799728,        0.0070434213,-0.0300048441,-0.0285061076,-7.1052026749,5.0020389557,-23.1605262756
        0.1900711060,        0.0109496713,-0.0300048441,-0.0285061076,-7.1052026749,5.0020389557,-23.1605262756
        0.1926379204,        0.0109496713,-0.0300048441,-0.0285061076,-7.1967554092,5.5513553619,-23.1452674866
        0.1952080727,        0.0109496713,-0.0300048441,-0.0285061076,-7.1967554092,5.5513553619,-23.1452674866
        0.1978850365,        0.0119262338,-0.0309814066,-0.0377834514,-7.1967554092,4.9257450104,-22.9316444397
        0.2004630566,        0.0119262338,-0.0309814066,-0.0377834514,-7.1967554092,4.9257450104,-22.9316444397
        0.2030420303,        0.0119262338,-0.0309814066,-0.0377834514,-7.1967554092,5.0935916901,-23.0842323303
        0.2056069374,        0.0119262338,-0.0309814066,-0.0377834514,-6.5101099014,5.0935916901,-23.0842323303
        0.2082428932,        0.0060668588,-0.0329345316,-0.0221584514,-6.5101099014,8.9998416901,-22.7943153381
        0.2109498978,        0.0060668588,-0.0329345316,-0.0221584514,-7.1509790421,5.5055789948,-22.7943153381
        0.2136929035,        0.0060668588,-0.0329345316,-0.0221584514,-7.1509790421,5.5055789948,-22.9011268616
        0.2164978981,        0.0060668588,-0.0329345316,-0.0221584514,-7.2730493546,5.2919559479,-22.9011268616
        0.2191390991,        0.0119262338,-0.0329345316,-0.0431545451,-7.2730493546,5.2919559479,-23.5114784241
        0.2217009068,        0.0119262338,-0.0329345316,-0.0431545451,-6.5253686905,5.2461795807,-23.5114784241
        0.2242689133,        0.0119262338,-0.0329345316,-0.0431545451,-6.5253686905,5.2461795807,-23.5114784241
        0.2268331051,        0.0119262338,-0.0329345316,-0.0431545451,-6.6779565811,5.1393680573,-23.1910438538
        0.2294950485,        0.0124145150,-0.0319579691,-0.0270412639,-6.6779565811,5.1393680573,-23.1910438538
        0.2321949005,        0.0124145150,-0.0319579691,-0.0270412639,-6.6169214249,5.0783329010,-23.4046669006
        0.2348930836,        0.0124145150,-0.0319579691,-0.0270412639,-6.6169214249,5.0783329010,-23.4046669006
        0.2375869751,        0.0124145150,-0.0319579691,-0.0324123576,-6.8610620499,5.0325565338,-23.1757850647
        0.2402899265,        0.0143676400,-0.0329345316,-0.0324123576,-6.8610620499,5.0325565338,-23.1757850647
        0.2430949211,        0.0143676400,-0.0329345316,-0.0324123576,-7.1662378311,5.4750614166,-23.2063026428
        0.2457959652,        0.0143676400,-0.0329345316,-0.0324123576,-7.1662378311,5.4750614166,-23.2063026428
