time, acceleration x, acceleration y, acceleration z, gyro x gyro y, gyro z
        0.0000000000,        0.0123251081,-0.0423640981,-0.0413696095,-5.5322217941,4.4671549797,-21.7126846313
        0.0026969910,        0.0123251081,-0.0423640981,-0.0413696095,-5.8831739426,4.5434489250,-21.9568252563
        0.0053911209,        0.0172079206,-0.0467586294,-0.0345336720,-5.8831739426,4.5434489250,-21.9568252563
        0.0080981255,        0.0172079206,-0.0467586294,-0.0345336720,-6.0357618332,5.1232829094,-22.1246719360
        0.0107891560,        0.0172079206,-0.0467586294,-0.0345336720,-6.0357618332,5.1232829094,-22.1246719360
        0.0134849548,        0.0172079206,-0.0467586294,-0.0301391408,-5.5169630051,4.8181071281,-22.1399307251
        0.0161881447,        0.0050008893,-0.0404109731,-0.0301391408,-5.5169630051,4.8181071281,-22.1399307251
        0.0188820362,        0.0050008893,-0.0404109731,-0.0301391408,-5.5627393723,4.8791422844,-22.0026016235
        0.0215790272,        0.0050008893,-0.0404109731,-0.0301391408,-5.5627393723,4.8791422844,-22.0026016235
        0.0242750645,        0.0050008893,-0.0457820669,-0.0291625783,-5.7611036301,4.6960368156,-22.0483779907
        0.0269341469,        0.0098837018,-0.0457820669,-0.0291625783,-5.7611036301,4.6960368156,-22.0483779907
        0.0295031071,        0.0098837018,-0.0457820669,-0.0291625783,-5.7611036301,4.5892252922,-22.5976943970
        0.0320661068,        0.0098837018,-0.0457820669,-0.0291625783,-5.7611036301,4.5892252922,-22.5976943970
        0.0346369743,        0.0089071393,-0.0438289419,-0.0350219533,-5.7611036301,0.6829752922,-22.2620010376
        0.0372700691,        0.0089071393,-0.0438289419,-0.0350219533,-5.6542921066,4.4213786125,-22.2620010376
        0.0398399830,        0.0089071393,-0.0438289419,-0.0350219533,-5.6542921066,4.4213786125,-22.3382949829
        0.0424060822,        0.0089071393,-0.0438289419,-0.0350219533,-5.7153272629,4.3756022453,-22.3382949829
        0.0449709892,        0.0123251081,-0.0477351919,-0.0345336720,-5.7153272629,4.3756022453,-22.3382949829
        0.0476610661,        0.0123251081,-0.0477351919,-0.0345336720,-5.7153272629,4.7723307610,-22.3382949829
        0.0502331257,        0.0123251081,-0.0477351919,-0.0345336720,-5.7153272629,4.7723307610,-22.3382949829
        0.0529680252,        0.0123251081,-0.0477351919,-0.0345336720,-5.8679151535,4.6655192375,-22.1857070923
        0.0556411743,        0.0113485456,-0.0423640981,-0.0379516408,-5.8679151535,4.6655192375,-22.1857070923
        0.0584580898,        0.0113485456,-0.0423640981,-0.0379516408,-5.8831739426,4.8028483391,-22.2620010376
        0.0611560345,        0.0113485456,-0.0423640981,-0.0379516408,-5.8831739426,4.8028483391,-26.1682510376
        0.0638589859,        0.0113485456,-0.0423640981,-0.0301391408,-5.9136915207,4.8181071281,-22.5366592407
