time, acceleration x, acceleration y, acceleration z, gyro x gyro y, gyro z
        0.0000000000,        0.0574972630,-0.0507111475,-0.0682803318,-4.6196231842,8.0484199524,-36.3730430603
        0.0034360886,        0.0657980442,-0.0507111475,-0.0731631443,-4.6196231842,8.0484199524,-36.3730430603
        0.0059959888,        0.0657980442,-0.0507111475,-0.0731631443,-5.2147159576,8.1857490540,-36.4493370056
        0.0085620880,        0.0657980442,-0.0507111475,-0.0731631443,-5.2147159576,8.1857490540,-36.4493370056
        0.0111200809,        0.0657980442,-0.0507111475,-0.0731631443,-4.8027286530,8.0789375305,-36.9681358337
        0.0136761665,        0.0638449192,-0.0502228662,-0.0756045505,-4.8027286530,8.0789375305,-36.9681358337
        0.0162320137,        0.0638449192,-0.0502228662,-0.0756045505,-4.2686710358,8.0789375305,-36.7545127869
        0.0187911987,        0.0638449192,-0.0502228662,-0.0756045505,-4.2686710358,8.0789375305,-36.7545127869
        0.0213520527,        0.0638449192,-0.0502228662,-0.0756045505,-4.3449649811,7.7890205383,-36.6934776306
        0.0239050388,        0.0550558567,-0.0590119287,-0.0648623630,-4.3449649811,7.7890205383,-36.6934776306
        0.0264620781,        0.0550558567,-0.0590119287,-0.0648623630,-4.6196231842,8.1552314758,-36.6629600525
        0.0290641785,        0.0550558567,-0.0590119287,-0.0648623630,-4.6196231842,8.1552314758,-36.6629600525
        0.0316190720,        0.0550558567,-0.0590119287,-0.0648623630,-4.8332462311,8.2010078430,-36.4340782166
        0.0341861248,        0.0657980442,-0.0551056787,-0.0726748630,-4.8332462311,8.2010078430,-36.4340782166
        0.0367541313,        0.0657980442,-0.0551056787,-0.0726748630,-4.8332462311,8.1094551086,-36.7239952087
        0.0394752026,        0.0657980442,-0.0551056787,-0.0726748630,-4.7416934967,8.1094551086,-36.7239952087
        0.0420479774,        0.0657980442,-0.0551056787,-0.0726748630,-4.7416934967,8.2773017883,-36.6782188416
        0.0446121693,        0.0609152317,-0.0468048975,-0.0843936130,-4.6348819733,8.2773017883,-36.6782188416
        0.0471770763,        0.0609152317,-0.0468048975,-0.0843936130,-4.6348819733,8.2773017883,-36.1746788025
        0.0497970581,        0.0609152317,-0.0468048975,-0.0843936130,-4.1160831451,7.9416084290,-36.1746788025
        0.0525131226,        0.0609152317,-0.0468048975,-0.0843936130,-4.1160831451,7.9416084290,-36.1441612244
        0.0550780296,        0.0609152317,-0.0536408350,-0.0585147068,-3.7956485748,7.7585029602,-36.1441612244
        0.0577130318,        0.0609152317,-0.0536408350,-0.0585147068,-3.7956485748,7.7585029602,-36.1441612244
