time, acceleration x, acceleration y, acceleration z, gyro x gyro y, gyro z
        0.4593260288,       -0.1713356376,-0.1549782753,-0.0085956398,-3.3601188660,1.3714460135,5.6060552597
        0.4618999958,       -0.1713356376,-0.1549782753,-0.0085956398,-2.8413200378,1.1120465994,5.6060552597
        0.4644689560,       -0.1713356376,-0.1549782753,-0.0085956398,-2.8413200378,1.1120465994,5.6060552597
        0.4671039581,       -0.1713356376,-0.1549782753,-0.0085956398,-3.6500358582,1.5087751150,5.4687261581
        0.4698021412,       -0.1723122001,-0.1657204628,-0.0076190773,-3.6500358582,1.5087751150,5.4687261581
        0.4725050926,       -0.1723122001,-0.1657204628,-0.0076190773,-3.4211540222,1.4477399588,5.7586431503
        0.4752039909,       -0.1723122001,-0.1657204628,-0.0076190773,-3.4211540222,1.4477399588,5.7586431503
        0.4779419899,       -0.1723122001,-0.1657204628,-0.0076190773,-2.9328727722,1.7529157400,6.0180425644
        0.4806439877,       -0.1737770438,-0.1520485878,-0.0076190773,-2.9328727722,1.7529157400,6.0180425644
        0.4833431244,       -0.1737770438,-0.1520485878,-0.0076190773,-3.2380485535,1.2951520681,5.9417486191
        0.4860401154,       -0.1737770438,-0.1520485878,-0.0076190773,-3.2380485535,1.2951520681,5.9417486191
        0.4887499809,       -0.1737770438,-0.1520485878,-0.0115253273,-3.4364128113,1.1578229666,5.8196783066
        0.4914481640,       -0.1718239188,-0.1544899940,-0.0115253273,-3.4364128113,1.1578229666,5.8196783066
        0.4941501617,       -0.1718239188,-0.1544899940,-0.0115253273,-3.4669303894,1.3714460135,5.5602788925
        0.4968621731,       -0.1718239188,-0.1544899940,-0.0115253273,-3.4669303894,1.3714460135,5.5602788925
        0.4994320869,       -0.1703590751,-0.1583962440,0.0006817039,-3.7873649597,1.3714460135,5.5755376816
        0.5021021366,       -0.1703590751,-0.1583962440,0.0006817039,-3.7873649597,1.3714460135,5.5755376816
        0.5047781467,       -0.1703590751,-0.1583962440,0.0006817039,-3.8484001160,1.2035993338,5.6365728378
        0.5076000690,       -0.1703590751,-0.1583962440,0.0006817039,-3.8484001160,1.2035993338,5.6365728378
        0.5103061199,       -0.1688942313,-0.1623024940,-0.0032245461,-4.3061637878,1.2646344900,5.9264898300
        0.5130059719,       -0.1688942313,-0.1623024940,-0.0032245461,-4.3061637878,1.2646344900,5.9264898300
        0.5157001019,       -0.1688942313,-0.1623024940,-0.0032245461,-4.2451286316,1.4935163260,5.5297613144
        0.5184130669,       -0.1688942313,-0.1623024940,-0.0032245461,-4.2451286316,1.4935163260,5.5297613144
        0.5211100578,       -0.1752418876,-0.1559548378,0.0089824852,-3.5584831238,1.4477399588,5.4534673691
        0.5238130093,       -0.1752418876,-0.1559548378,0.0089824852,-3.5584831238,1.4477399588,5.4534673691
        0.5265159607,       -0.1752418876,-0.1559548378,0.0089824852,-3.8026237488,1.1730817556,5.4382085800
        0.5292251110,       -0.1752418876,-0.1559548378,0.0099590477,-3.8026237488,1.1730817556,5.4382085800
        0.5319249630,       -0.1737770438,-0.1520485878,0.0099590477,-3.5127067566,1.0815290213,5.5297613144
        0.5346281528,       -0.1737770438,-0.1520485878,0.0099590477,-3.5127067566,1.0815290213,5.5297613144
        0.5373201370,       -0.1737770438,-0.1520485878,0.0099590477,-3.4211540222,1.2341169119,5.6365728378
        0.5398840904,       -0.1732887626,-0.1515603065,-0.0032245461,-3.4211540222,1.2341169119,5.6365728378
        0.5424499512,       -0.1732887626,-0.1515603065,-0.0032245461,-3.2075309753,1.5087751150,5.1482915878
        0.5450129509,       -0.1732887626,-0.1515603065,-0.0032245461,-3.2075309753,1.5087751150,5.1482915878
        0.5475871563,       -0.1732887626,-0.1515603065,-0.0032245461,-2.9939079285,1.4172223806,5.3008794785
        0.5501520634,       -0.1674293876,-0.1535134315,-0.0027362648,-2.9939079285,1.4172223806,5.3008794785
        0.5527181625,       -0.1674293876,-0.1535134315,-0.0027362648,-3.0702018738,1.1120465994,5.5602788925
        0.5552899837,       -0.1674293876,-0.1535134315,-0.0027362648,-3.0702018738,1.1120465994,5.5602788925
        0.5580070019,       -0.1674293876,-0.1535134315,-0.0027362648,-3.0702018738,1.3256696463,5.4992437363
        0.5605771542,       -0.1737770438,-0.1515603065,0.0021465477,-3.0244255066,1.3256696463,5.4992437363
        0.5631470680,       -0.1737770438,-0.1515603065,0.0021465477,-3.0244255066,5.2319197655,5.5297613144
        0.5658149719,       -0.1737770438,-0.1515603065,0.0021465477,-2.8870964050,1.4782575369,5.5297613144
        0.5684921741,       -0.1737770438,-0.1515603065,0.0021465477,-2.8870964050,1.4782575369,5.4534673691
        0.5711920261,       -0.1635231376,-0.1505837440,-0.0139667336,-2.7039909363,1.6155866385,5.4534673691
        0.5738949776,       -0.1635231376,-0.1505837440,-0.0139667336,-2.7039909363,-2.2906632423,5.2551031113
        0.5766010284,       -0.1635231376,-0.1505837440,-0.0139667336,-1.8800163269,1.0815290213,5.2551031113
        0.5793461800,       -0.1635231376,-0.1505837440,-0.0002948586,-1.8800163269,1.0815290213,5.3619146347
        0.5820531845,       -0.1723122001,-0.1520485878,-0.0002948586,-2.2767448425,1.1273053885,5.3619146347
        0.5847551823,       -0.1723122001,-0.1520485878,-0.0002948586,-2.2767448425,1.1273053885,5.2245855331
        0.5874581337,       -0.1723122001,-0.1520485878,-0.0002948586,-2.4598503113,1.1578229666,5.2245855331
        0.5901551247,       -0.1723122001,-0.1559548378,0.0040996727,-2.4598503113,1.1578229666,5.0567388535
        0.5928521156,       -0.1762184501,-0.1559548378,0.0040996727,-2.8108024597,1.0510114431,5.0567388535
        0.5955560207,       -0.1762184501,-0.1559548378,0.0040996727,-2.8108024597,1.0510114431,5.0567388535
        0.5982661247,       -0.1762184501,-0.1559548378,0.0040996727,-2.9939079285,0.9899762869,5.0567388535
        0.6009640694,       -0.1737770438,-0.1574196815,-0.0076190773,-2.9939079285,0.9899762869,5.1025152206
        0.6036691666,       -0.1737770438,-0.1574196815,-0.0076190773,-2.7650260925,1.3561872244,5.1025152206
        0.6063680649,       -0.1737770438,-0.1574196815,-0.0076190773,-2.7650260925,1.3561872244,5.3771734238
        0.6090810299,       -0.1737770438,-0.1574196815,-0.0076190773,-2.8718376160,1.4782575369,5.3771734238
        0.6117839813,       -0.1781715751,-0.1481423378,-0.0017597023,-2.8718376160,1.4782575369,4.9346685410
        0.6144850254,       -0.1781715751,-0.1481423378,-0.0017597023,-3.0091667175,0.9289411306,4.9346685410
        0.6171910763,       -0.1781715751,-0.1481423378,-0.0017597023,-3.0091667175,0.9289411306,4.6905279160
        0.6198861599,       -0.1781715751,-0.1481423378,0.0016582664,-3.0549430847,1.3867048025,4.6905279160
        0.6225891113,       -0.1757301688,-0.1593728065,0.0016582664,-3.0549430847,1.3867048025,4.9499273300
        0.6253609657,       -0.1757301688,-0.1593728065,0.0016582664,-3.1159782410,2.0580916405,4.9499273300
        0.6282100677,       -0.1757301688,-0.1593728065,0.0016582664,-3.1159782410,2.0580916405,5.0262212753
        0.6310219765,       -0.1747536063,-0.1647439003,0.0075176414,-2.9328727722,2.1343855858,5.0262212753
        0.6337220669,       -0.1747536063,-0.1647439003,0.0075176414,-2.9328727722,2.1343855858,5.0872564316
        0.6364171505,       -0.1747536063,-0.1647439003,0.0075176414,-2.9939079285,2.1038680077,5.0872564316
        0.6391639709,       -0.1747536063,-0.1647439003,0.0075176414,-2.9939079285,2.1038680077,5.3313970566
        0.6418631077,       -0.1776832938,-0.1686501503,0.0031231102,-3.4211540222,1.9207624197,5.3313970566
        0.6445660591,       -0.1776832938,-0.1686501503,0.0031231102,-3.4211540222,1.9207624197,5.6365728378
        0.6472539902,       -0.1776832938,-0.1686501503,0.0031231102,-3.3448600769,2.3785262108,5.6365728378
        0.6498191357,       -0.1776832938,-0.1686501503,0.0031231102,-3.3448600769,2.3785262108,5.3771734238
        0.6523849964,       -0.1693825126,-0.1637673378,0.0060527977,-3.2685661316,2.1801619530,5.3771734238
        0.6549489498,       -0.1693825126,-0.1637673378,0.0060527977,-3.2685661316,2.1801619530,5.3771734238
        0.6575529575,       -0.1693825126,-0.1637673378,0.0060527977,-3.0244255066,1.8292096853,5.3619146347
        0.6601171494,       -0.1693825126,-0.1637673378,0.0060527977,-3.0244255066,1.8292096853,5.3619146347
        0.6626861095,       -0.1718239188,-0.1671853065,-0.0042011086,-3.2838249207,1.7529157400,5.6365728378
        0.6652510166,       -0.1718239188,-0.1671853065,-0.0042011086,-3.2838249207,1.7529157400,5.6365728378
        0.6678261757,       -0.1718239188,-0.1671853065,-0.0042011086,-3.4058952332,1.7071393728,6.0333013535
        0.6703929901,       -0.1718239188,-0.1671853065,0.0011699852,-3.4058952332,1.7071393728,6.0333013535
        0.6729590893,       -0.1654762626,-0.1662087440,0.0011699852,-3.1159782410,1.5240339041,6.5063238144
