Period,accel_x_peak1_magnitude,accel_x_peak1_location,accel_x_peak2_magnitude,accel_x_peak2_location,accel_x_trough1_magnitude,accel_x_trough1_location,accel_x_trough2_magnitude,accel_x_trough2_location,accel_y_peak1_magnitude, accel_y_peak1_location, accel_y_peak2_magnitude, accel_y_peak2_location,accel_y_trough1_magnitude,accel_y_trough1_location,accel_y_trough2_magnitude,accel_y_trough2_location,gyro_z_peak1_magnitude,gyro_z_peak1_location,gyro_z_peak2_magnitude,gyro_z_peak2_location,gyro_z_trough1_magnitude,gyro_z_trough1_location,gyro_z_trough2_magnitude,gyro_z_trough2_location,standard_deviation_peak,standard_deviation_trough
       555,        1.6386700869,       299,        0.6762677431,       167,       -4.1982440948,       288,       -2.1508808136,        87,        8.6637020111,       257,        1.4415339231,       109,     -301.6550903320,        98,      -95.1884231567,       335,      469.2799682617,       260,      107.1278610229,       579,     -301.6550903320,        98,      -95.1884231567,       335,        2.0545554161,        0.2867288888
      1180,        2.4580059052,       294,        0.7070294619,       181,       -8.3466815948,       279,       -1.9350603819,        86,        6.9971981049,       257,        1.1304987669,       112,     -291.6300659180,       102,     -120.5332717896,       308,      458.2783813477,       257,      107.5856246948,       630,     -291.6300659180,       102,     -120.5332717896,       308,        2.6015217304,        0.2832359970
      1861,        1.9179669619,       307,        0.7846661806,       117,       -5.6684589386,       292,       -2.4306659698,        91,        9.3824520111,       265,        1.4674128294,       110,     -320.9269409180,        98,      -98.1791458130,       317,      490.3828735352,       268,      100.2919235229,       610,     -320.9269409180,        98,      -98.1791458130,       317,        2.1740894318,        0.2840386331
      2546,        2.4965801239,       301,        1.0341778994,       115,       -7.2475605011,       282,       -1.7353533506,        84,        6.8585262299,       255,        1.8531550169,       111,     -311.2681274414,        98,      -97.2483596802,       311,      477.1229858398,       259,      112.1451950073,       672,     -311.2681274414,        98,      -97.2483596802,       311,        2.1818978786,        0.2692159712
