Period,accel_x_peak1_magnitude,accel_x_peak1_location,accel_x_peak2_magnitude,accel_x_peak2_location,accel_x_trough1_magnitude,accel_x_trough1_location,accel_x_trough2_magnitude,accel_x_trough2_location,accel_y_peak1_magnitude, accel_y_peak1_location, accel_y_peak2_magnitude, accel_y_peak2_location,accel_y_trough1_magnitude,accel_y_trough1_location,accel_y_trough2_magnitude,accel_y_trough2_location,gyro_z_peak1_magnitude,gyro_z_peak1_location,gyro_z_peak2_magnitude,gyro_z_peak2_location,gyro_z_trough1_magnitude,gyro_z_trough1_location,gyro_z_trough2_magnitude,gyro_z_trough2_location,standard_deviation_peak,standard_deviation_trough
       520,        0.4469282031,       22.0000000000,        0.1339399219,      170.0000000000,       -0.4168413281,      517.0000000000,       -0.3133257031,      140.0000000000,        0.7279922366,      170.0000000000,        0.2314102203,       87.0000000000,     -233.4832458496,      117.0000000000,     -207.6653747559,       66.0000000000,       98.1665267944,      225.0000000000,       84.6624984741,      519.0000000000,     -233.4832458496,      117.0000000000,     -207.6653747559,       66.0000000000,        0.3284898996,        0.0881566256
       524,        0.4703657031,       61.0000000000,        0.2491742969,      194.0000000000,       -0.5584428906,      506.0000000000,       -0.5560014844,      172.0000000000,        1.3437149525,      194.0000000000,        0.6347305179,      245.0000000000,     -280.3887634277,      155.0000000000,     -234.0325622559,      104.0000000000,      131.9800109863,      243.0000000000,      104.3768539429,      521.0000000000,     -280.3887634277,      155.0000000000,     -234.0325622559,      104.0000000000,        0.4099063575,        0.0836837962
       503,        0.5548383594,       39.0000000000,        0.1451703906,      168.0000000000,       -0.6951616406,      476.0000000000,       -0.6346147656,      149.0000000000,        1.3661758900,      171.0000000000,        0.6068984866,      222.0000000000,     -291.7413024902,      138.0000000000,     -248.7267761230,       87.0000000000,      139.1821594238,      218.0000000000,      113.3947982788,        1.0000000000,     -291.7413024902,      138.0000000000,     -248.7267761230,       87.0000000000,        0.4441836476,        0.0868542567
       467,        0.5753461719,       33.0000000000,        0.5421430469,      212.0000000000,       -0.8435991406,      185.0000000000,       -0.7454546094,      464.0000000000,        1.4726212025,      158.0000000000,        0.2968398929,       93.0000000000,     -290.2306823730,      128.0000000000,     -259.7588806152,       76.0000000000,      177.2070617676,      195.0000000000,      115.1953353882,      464.0000000000,     -290.2306823730,      128.0000000000,     -259.7588806152,       76.0000000000,        0.4652439952,        0.0946107209
       475,        0.5939008594,       46.0000000000,        0.1827680469,      175.0000000000,       -0.7454546094,        0.0000000000,       -0.6326616406,      148.0000000000,        1.1996719837,      174.0000000000,        0.4625936151,      225.0000000000,     -295.7085876465,      138.0000000000,     -249.8254089355,       87.0000000000,      123.5724105835,      201.0000000000,      113.6084213257,        0.0000000000,     -295.7085876465,      138.0000000000,     -249.8254089355,       87.0000000000,        0.4541319907,        0.1068230420
       476,        0.5511441827,       70.0000000000,        0.1717496514,      396.0000000000,       -0.8380159736,      173.0000000000,       -0.6256136298,       14.0000000000,        1.5490194559,      191.0000000000,        0.6642537713,      242.0000000000,     -349.4139099121,      161.0000000000,     -278.8267517090,      110.0000000000,      132.7027893066,      237.0000000000,       75.7112197876,       22.0000000000,     -349.4139099121,      161.0000000000,     -278.8267517090,      110.0000000000,        0.5213940144,        0.1182320118
       479,        0.5545621514,       74.0000000000,        0.3030973077,      199.0000000000,       -0.6773714423,      176.0000000000,       -0.6441683173,       16.0000000000,        1.5241171122,      195.0000000000,        0.4664998651,      246.0000000000,     -339.3888854980,      167.0000000000,     -288.9280700684,      116.0000000000,      106.2440567017,      223.0000000000,       78.9003067017,       19.0000000000,     -339.3888854980,      167.0000000000,     -288.9280700684,      116.0000000000,        0.4732246995,        0.1101972833
       490,        0.5848355889,       74.0000000000,        0.1888394952,      192.0000000000,       -0.8345980048,      169.0000000000,       -0.6510042548,       13.0000000000,        1.6769491434,      188.0000000000,        0.4406209588,      239.0000000000,     -350.8177185059,      156.0000000000,     -274.2796325684,      104.0000000000,      120.5415420532,      232.0000000000,       91.2904434204,      488.0000000000,     -350.8177185059,      156.0000000000,     -274.2796325684,      104.0000000000,        0.5478640199,        0.1247487217
       513,        0.5736051202,       47.0000000000,        0.5272184014,      511.0000000000,       -0.8004183173,      145.0000000000,       -0.6304964423,      463.0000000000,        1.7692342997,      163.0000000000,        0.4206014276,      214.0000000000,     -350.4209899902,      128.0000000000,     -276.5074157715,       77.0000000000,      104.7944717407,      187.0000000000,       91.8397598267,        0.0000000000,     -350.4209899902,      128.0000000000,     -276.5074157715,       77.0000000000,        0.4955689907,        0.1172366813
       448,        0.5521207452,        2.0000000000,        0.2322965264,      127.0000000000,       -0.7989534736,      105.0000000000,       -0.6866487861,      415.0000000000,        1.6212850809,      127.0000000000,        0.6554647088,      178.0000000000,     -344.8667907715,       98.0000000000,     -291.1405944824,       47.0000000000,      140.9883117676,      153.0000000000,       99.3013076782,      433.0000000000,     -344.8667907715,       98.0000000000,     -291.1405944824,       47.0000000000,        0.5358023643,        0.1105251163
