Period,accel_x_peak1_magnitude,accel_x_peak1_location,accel_x_peak2_magnitude,accel_x_peak2_location,accel_x_trough1_magnitude,accel_x_trough1_location,accel_x_trough2_magnitude,accel_x_trough2_location,accel_y_peak1_magnitude, accel_y_peak1_location, accel_y_peak2_magnitude, accel_y_peak2_location,accel_y_trough1_magnitude,accel_y_trough1_location,accel_y_trough2_magnitude,accel_y_trough2_location,gyro_z_peak1_magnitude,gyro_z_peak1_location,gyro_z_peak2_magnitude,gyro_z_peak2_location,gyro_z_trough1_magnitude,gyro_z_trough1_location,gyro_z_trough2_magnitude,gyro_z_trough2_location,standard_deviation_peak,standard_deviation_trough
       239,        2.2972679138,       35.0000000000,        2.2235374451,      172.0000000000,       -6.9913063049,      161.0000000000,       -1.8716773987,      107.0000000000,        4.4670305252,      164.0000000000,        2.9811906815,      111.0000000000,     -553.0888671875,       51.0000000000,     -550.3575439453,      102.0000000000,      446.1786804199,      162.0000000000,      294.1858825684,        0.0000000000,     -553.0888671875,       51.0000000000,     -550.3575439453,      102.0000000000,        2.1098904610,        0.4876981676
       334,        1.6122093201,      222.0000000000,        1.4676780701,       89.0000000000,       -4.6988258362,      211.0000000000,       -1.5933570862,      158.0000000000,        5.5134172440,      214.0000000000,        2.3151750565,      158.0000000000,     -553.0583496094,      139.0000000000,     -225.1164703369,       87.0000000000,      429.4245300293,      216.0000000000,      222.3780364990,       37.0000000000,     -553.0583496094,      139.0000000000,     -225.1164703369,       87.0000000000,        1.8463535309,        0.4277819991
       568,        1.4212913513,      172.0000000000,        0.9105491042,       55.0000000000,       -1.5396461487,      217.0000000000,       -0.5743141770,      119.0000000000,        2.7028703690,      171.0000000000,        0.6433001161,      119.0000000000,     -411.4110412598,       98.0000000000,      -95.9660797119,      260.0000000000,      132.5037689209,      180.0000000000,      129.8182220459,        0.0000000000,     -411.4110412598,       98.0000000000,      -95.9660797119,      260.0000000000,        1.2425092459,        0.3495694697
       413,        0.6146506667,       11.0000000000,        0.3080100417,      253.0000000000,       -0.8770485520,      385.0000000000,       -0.7330055833,       98.0000000000,        1.5554095507,      120.0000000000,        1.2639056444,      171.0000000000,     -372.8673400879,       98.0000000000,     -271.3658752441,       47.0000000000,      131.1915130615,      169.0000000000,      130.2607269287,      389.0000000000,     -372.8673400879,       98.0000000000,     -271.3658752441,       47.0000000000,        0.0000000000,        0.3209700584
       394,        0.6307639480,       28.0000000000,        0.5301780105,      181.0000000000,       -1.3003883362,      104.0000000000,       -0.9004860520,      373.0000000000,        2.6281633377,      123.0000000000,        0.4753313661,      188.0000000000,     -453.9067687988,       98.0000000000,     -286.8077697754,       47.0000000000,      199.7187347412,      166.0000000000,      145.8704681396,      382.0000000000,     -453.9067687988,       98.0000000000,     -286.8077697754,       47.0000000000,        1.1362512112,        0.3899829388
       380,        0.7796897292,       21.0000000000,        0.6830100417,      171.0000000000,       -1.5401344299,      100.0000000000,       -0.8267555833,      156.0000000000,        2.4787492752,      116.0000000000,        0.5734758973,      175.0000000000,     -467.2887268066,       98.0000000000,     -296.6039123535,       47.0000000000,      204.7999114990,      155.0000000000,      130.4743499756,      360.0000000000,     -467.2887268066,       98.0000000000,     -296.6039123535,       47.0000000000,        1.2821520567,        0.4058997631
       400,        0.7655295730,       29.0000000000,        0.4955100417,      126.0000000000,       -1.5914039612,      103.0000000000,       -0.9480403066,      378.0000000000,        2.7507219315,      122.0000000000,        0.6517549157,      188.0000000000,     -455.8598937988,      104.0000000000,     -283.3745422363,       53.0000000000,      189.0223236084,      167.0000000000,      124.6454925537,        0.0000000000,     -455.8598937988,      104.0000000000,     -283.3745422363,       53.0000000000,        1.0169657469,        0.3452187777
       397,        0.6383854747,       23.0000000000,        0.3268620372,      182.0000000000,       -1.4377863407,      103.0000000000,       -1.1291925907,      171.0000000000,        2.7889618874,      171.0000000000,        2.1390595436,      118.0000000000,     -482.5419921875,       98.0000000000,     -332.9295654297,       47.0000000000,      189.6229095459,      151.0000000000,      109.7126312256,      388.0000000000,     -482.5419921875,       98.0000000000,     -332.9295654297,       47.0000000000,        0.8840440512,        0.2156017423
       346,        0.6657292247,       24.0000000000,        0.4562565684,      181.0000000000,       -1.6560480595,      104.0000000000,       -0.7815364003,      170.0000000000,        2.7616181374,      124.0000000000,        0.8373017907,      188.0000000000,     -492.9332275391,       98.0000000000,     -311.0942382812,       46.0000000000,      164.1865081787,      148.0000000000,       77.8827972412,      345.0000000000,     -492.9332275391,       98.0000000000,     -311.0942382812,       46.0000000000,        0.9341658354,        0.2098732442
       455,        0.6481510997,       75.0000000000,        0.4665104747,      235.0000000000,       -1.7205011845,      159.0000000000,       -0.9529231191,       33.0000000000,        2.7498993874,      178.0000000000,        0.7943330407,      243.0000000000,     -496.7479248047,      153.0000000000,     -307.3253173828,      102.0000000000,      167.4061126709,      202.0000000000,      109.5447845459,       44.0000000000,     -496.7479248047,      153.0000000000,     -307.3253173828,      102.0000000000,        0.8359343410,        0.2164402753
       331,        0.7199284434,       19.0000000000,        0.4503971934,      177.0000000000,       -1.5749933720,      102.0000000000,       -1.0071222782,      166.0000000000,        2.8880829811,      121.0000000000,        0.7933564782,      172.0000000000,     -487.0280761719,       98.0000000000,     -323.7285156250,       46.0000000000,      177.2938079834,      145.0000000000,       63.5395355225,      330.0000000000,     -487.0280761719,       98.0000000000,     -323.7285156250,       46.0000000000,        0.8914019465,        0.1928527653
       468,        0.6847721934,       81.0000000000,        0.3791081309,      244.0000000000,       -1.5129816532,      164.0000000000,       -1.0666925907,      232.0000000000,        2.6917939186,      183.0000000000,        1.4037081003,      234.0000000000,     -490.0645751953,      159.0000000000,     -321.3634033203,      108.0000000000,      181.3831634521,      210.0000000000,      104.6924896240,      454.0000000000,     -490.0645751953,      159.0000000000,     -321.3634033203,      108.0000000000,        0.8561002612,        0.2220922410
       332,        0.6999089122,       16.0000000000,        0.4967839122,      175.0000000000,       -1.7146418095,       99.0000000000,       -0.8982356191,      164.0000000000,        2.3641571999,      119.0000000000,        0.8412080407,      170.0000000000,     -493.1468505859,       99.0000000000,     -336.8968505859,       48.0000000000,      167.1924896240,      163.0000000000,       67.2626800537,      330.0000000000,     -493.1468505859,       99.0000000000,     -336.8968505859,       48.0000000000,        0.8306547403,        0.1954650730
       408,        0.6828190684,       95.0000000000,        0.4640690684,      245.0000000000,       -1.5627863407,      170.0000000000,       -0.9753840566,       41.0000000000,        2.7455048561,      185.0000000000,        0.9315400720,      236.0000000000,     -485.2885742188,      162.0000000000,     -307.4779052734,      110.0000000000,      173.2044525146,      211.0000000000,      126.2226409912,       50.0000000000,     -485.2885742188,      162.0000000000,     -307.4779052734,      110.0000000000,        0.8840660453,        0.2210362107
       420,        0.6636608839,       68.0000000000,        0.5030163527,      230.0000000000,       -1.6546984911,      155.0000000000,       -1.0423938036,      417.0000000000,        2.6820683479,      170.0000000000,        1.6430058479,      221.0000000000,     -476.3892822266,      148.0000000000,     -307.1998291016,       97.0000000000,      193.0137939453,      199.0000000000,      114.0190505981,      417.0000000000,     -476.3892822266,      148.0000000000,     -307.1998291016,       97.0000000000,        0.8763777018,        0.2122175545
       404,        0.7212780714,       46.0000000000,        0.3584851027,      183.0000000000,       -1.4603625536,      110.0000000000,       -1.1000109911,      372.0000000000,        2.7113652229,      122.0000000000,        1.3295292854,      173.0000000000,     -429.4990234375,      108.0000000000,     -224.4056396484,       57.0000000000,      177.9533691406,      149.0000000000,      115.7738113403,      391.0000000000,     -429.4990234375,      108.0000000000,     -224.4056396484,       57.0000000000,        0.7775530219,        0.1993001401
       367,        0.7495983839,       26.0000000000,        0.5303601027,      177.0000000000,       -1.4881945848,      102.0000000000,       -1.0511828661,      166.0000000000,        2.8793339729,      120.0000000000,        0.6693729758,      185.0000000000,     -474.6802978516,       97.0000000000,     -303.0799560547,       45.0000000000,      180.7304687500,      144.0000000000,      118.1694412231,      364.0000000000,     -474.6802978516,       97.0000000000,     -303.0799560547,       45.0000000000,        0.8828377128,        0.2209088951
       377,        0.6055554152,       51.0000000000,        0.3731335402,      206.0000000000,       -1.5140734911,      127.0000000000,       -1.0892688036,      194.0000000000,        2.8847050667,      190.0000000000,        1.1464238167,      134.0000000000,     -472.2083740234,      124.0000000000,     -310.6177978516,       73.0000000000,      190.5113525391,      173.0000000000,      117.0708084106,        2.0000000000,     -472.2083740234,      124.0000000000,     -310.6177978516,       73.0000000000,        0.8588339090,        0.1953175664
