Period,accel_x_peak1_magnitude,accel_x_peak1_location,accel_x_peak2_magnitude,accel_x_peak2_location,accel_x_trough1_magnitude,accel_x_trough1_location,accel_x_trough2_magnitude,accel_x_trough2_location,accel_y_peak1_magnitude, accel_y_peak1_location, accel_y_peak2_magnitude, accel_y_peak2_location,accel_y_trough1_magnitude,accel_y_trough1_location,accel_y_trough2_magnitude,accel_y_trough2_location,gyro_z_peak1_magnitude,gyro_z_peak1_location,gyro_z_peak2_magnitude,gyro_z_peak2_location,gyro_z_trough1_magnitude,gyro_z_trough1_location,gyro_z_trough2_magnitude,gyro_z_trough2_location,standard_deviation_peak,standard_deviation_trough
       617,        0.6016106009,      616.0000000000,        0.5234856009,       58.0000000000,       -0.5707526803,      563.0000000000,       -0.2978034616,        5.0000000000,        0.5343747139,      305.0000000000,        0.3830075264,      213.0000000000,     -244.4296112061,      145.0000000000,     -212.6760711670,       94.0000000000,       87.9220733643,      271.0000000000,       83.3902130127,      580.0000000000,     -244.4296112061,      145.0000000000,     -212.6760711670,       94.0000000000,        0.4808289409,        0.1619025469
       411,        0.6016106009,        0.0000000000,        0.2842277884,      132.0000000000,       -0.6557136178,      409.0000000000,       -0.6054206491,      109.0000000000,        1.3141598701,      132.0000000000,        0.4391598701,      211.0000000000,     -311.6750793457,       98.0000000000,     -274.9471740723,       47.0000000000,      124.9398956299,      178.0000000000,      100.0680694580,      410.0000000000,     -311.6750793457,       98.0000000000,     -274.9471740723,       47.0000000000,        0.5228766799,        0.1654298455
       468,        0.6357902884,       59.0000000000,        0.4819816947,      168.0000000000,       -1.2860846519,      150.0000000000,       -1.2372565269,      217.0000000000,        2.5431637764,      168.0000000000,        1.3297848701,      219.0000000000,     -413.8021545410,      138.0000000000,     -294.3563537598,       87.0000000000,      210.9842071533,      215.0000000000,      134.9496612549,      452.0000000000,     -413.8021545410,      138.0000000000,     -294.3563537598,       87.0000000000,        0.7672657967,        0.1834597141
       374,        0.5918449759,       20.0000000000,        0.5093254447,      183.0000000000,       -1.1303229332,      114.0000000000,       -0.7758308053,      165.0000000000,        2.6110348701,      129.0000000000,        0.5216794014,      198.0000000000,     -399.3673400879,       98.0000000000,     -297.9726867676,       47.0000000000,      238.3126983643,      167.0000000000,      110.1846466064,      372.0000000000,     -399.3673400879,       98.0000000000,     -297.9726867676,       47.0000000000,        0.7277659774,        0.1850276738
       409,        0.6553215384,       68.0000000000,        0.3350090384,      227.0000000000,       -1.4364752769,      151.0000000000,       -1.0058112144,       19.0000000000,        2.3791012764,      170.0000000000,        0.7863278389,      221.0000000000,     -421.5078430176,      138.0000000000,     -279.8299865723,       87.0000000000,      215.9433135986,      214.0000000000,      138.9322052002,       30.0000000000,     -421.5078430176,      138.0000000000,     -279.8299865723,       87.0000000000,        0.7550722361,        0.1601326615
       445,        0.6426262259,       57.0000000000,        0.4687981009,      217.0000000000,       -1.4945807457,      145.0000000000,       -1.1752448082,       16.0000000000,        2.6256833076,      160.0000000000,        0.9962887764,      211.0000000000,     -458.1747131348,      132.0000000000,     -293.3034973145,       81.0000000000,      262.6809997559,      204.0000000000,      154.4961700439,       22.0000000000,     -458.1747131348,      132.0000000000,     -293.3034973145,       81.0000000000,        0.8372411132,        0.1681799889
       343,        0.6328606009,       23.0000000000,        0.4398596287,      180.0000000000,       -1.6675622463,      107.0000000000,       -0.7329919338,      168.0000000000,        2.8614270687,      122.0000000000,        0.6939466596,      173.0000000000,     -470.7709045410,       98.0000000000,     -304.6712951660,       47.0000000000,      239.4036560059,      164.0000000000,       83.5656433105,      342.0000000000,     -470.7709045410,       98.0000000000,     -304.6712951660,       47.0000000000,        0.8804078102,        0.2023133636
       451,        0.6600744724,       80.0000000000,        0.4930822849,      239.0000000000,       -1.5747888088,      167.0000000000,       -1.1084802151,       38.0000000000,        2.9292981625,      182.0000000000,        0.8667982221,      233.0000000000,     -463.3093566895,      157.0000000000,     -328.4216613770,      106.0000000000,      230.8434753418,      225.0000000000,      137.6580505371,       44.0000000000,     -463.3093566895,      157.0000000000,     -328.4216613770,      106.0000000000,        0.8608719110,        0.2579457462
       399,        0.6727697849,       28.0000000000,        0.4618322849,      184.0000000000,       -1.5826013088,      115.0000000000,       -1.1753747463,      382.0000000000,        2.8780286312,      130.0000000000,        0.6763685346,      195.0000000000,     -460.3796691895,      102.0000000000,     -301.6577453613,       51.0000000000,      232.6897888184,      172.0000000000,      144.6007995605,      389.0000000000,     -460.3796691895,      102.0000000000,     -301.6577453613,       51.0000000000,        0.9134749770,        0.2450942993
       385,        0.7162268162,      176.0000000000,        0.6830236912,       25.0000000000,       -1.7178552151,      113.0000000000,       -1.1148278713,      375.0000000000,        3.0772473812,      128.0000000000,        0.6055677533,      184.0000000000,     -481.7114562988,       99.0000000000,     -310.1111145020,       48.0000000000,      250.6799011230,      163.0000000000,      134.8809509277,      383.0000000000,     -481.7114562988,       99.0000000000,     -310.1111145020,       48.0000000000,        0.9346060753,        0.2099635005
