# time_stamp before, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
0.0000000000,-0.1782425130,-0.0887247721,0.0261180013,4.3825276693,1.8232320150,1.1552988689
0.0026588440,-0.1782425130,-0.0887247721,0.0261180013,4.2604573568,1.7164204916,1.2926279704
0.0052208900,-0.1753128255,-0.0765177408,0.0334422200,4.2604573568,1.7164204916,1.2926279704
0.0079109669,-0.1753128255,-0.0765177408,0.0334422200,4.1231282552,1.6859029134,1.1705576579
0.0106058121,-0.1753128255,-0.0765177408,0.0334422200,4.1231282552,1.6859029134,1.1705576579
0.0132968426,-0.1753128255,-0.0765177408,0.0334422200,4.3672688802,1.8842671712,1.6283213298
0.0159988403,-0.1758011067,-0.0857950846,0.0334422200,4.3672688802,1.8842671712,1.6283213298
0.0187809467,-0.1758011067,-0.0857950846,0.0334422200,4.6724446614,1.9605611166,1.8572031657
0.0214498043,-0.1758011067,-0.0857950846,0.0334422200,4.6724446614,1.9605611166,1.8572031657
0.0243690014,-0.1723831380,-0.0867716471,0.0290476888,4.5198567708,1.8384908040,1.7046152751
0.0273678303,-0.1723831380,-0.0867716471,0.0290476888,4.5198567708,1.8384908040,1.7046152751
0.0299308300,-0.1723831380,-0.0867716471,0.0290476888,4.1383870443,1.7927144369,1.7046152751
0.0324878693,-0.1723831380,-0.0867716471,0.0290476888,4.1383870443,1.7927144369,1.7046152751
0.0350439548,-0.1684768880,-0.0765177408,0.0353953450,4.1994222005,1.8995259603,1.7046152751
0.0377678871,-0.1684768880,-0.0765177408,0.0353953450,4.1994222005,1.8995259603,1.7046152751
0.0404198170,-0.1684768880,-0.0765177408,0.0353953450,4.4893391927,2.0673726400,1.7046152751
0.0436768532,-0.1684768880,-0.0765177408,0.0256297200,4.4893391927,2.0673726400,1.7046152751
0.0463168621,-0.1728714193,-0.0818888346,0.0256297200,4.8402913411,2.4030659994,1.6283213298
0.0488870144,-0.1728714193,-0.0818888346,0.0256297200,4.8402913411,2.4030659994,1.6283213298
0.0514459610,-0.1728714193,-0.0818888346,0.0256297200,5.2522786458,2.6166890462,1.8572031657
0.0541658401,-0.1728714193,-0.0916544596,0.0363719076,5.2522786458,2.6166890462,1.8572031657
0.0567359924,-0.1782425130,-0.0916544596,0.0363719076,5.4659016927,2.2962544759,2.1013437907
0.0592978001,-0.1782425130,-0.0916544596,0.0363719076,5.4659016927,2.2962544759,2.1013437907
0.0618538857,-0.1782425130,-0.0916544596,0.0363719076,5.2827962240,2.1894429525,2.0250498454
0.0644209385,-0.1782425130,-0.0931193034,0.0300242513,5.2827962240,2.1894429525,2.0250498454
0.0670340061,-0.1870315755,-0.0931193034,0.0300242513,5.2827962240,2.4488423666,2.0860850017
0.0695970058,-0.1870315755,-0.0931193034,0.0300242513,5.0539143880,2.4488423666,2.0860850017
0.0721619129,-0.1870315755,-0.0931193034,0.0300242513,5.0539143880,2.4488423666,2.0555674236
0.0747258663,-0.1836136067,-0.0882364908,0.0270945638,4.3825276693,2.7845357259,2.0555674236
0.0772988796,-0.1836136067,-0.0882364908,0.0270945638,4.3825276693,2.7845357259,1.9640146892
0.0798628330,-0.1836136067,-0.0882364908,0.0270945638,4.2909749349,2.6014302572,1.9640146892
0.0824208260,-0.1836136067,-0.0882364908,0.0270945638,4.2909749349,2.6014302572,1.9640146892
0.0849878788,-0.1870315755,-0.0770060221,0.0339305013,3.9095052083,2.7387593587,1.8572031657
0.0877180099,-0.1870315755,-0.0770060221,0.0339305013,3.9095052083,2.7387593587,1.8572031657
0.0902898312,-0.1870315755,-0.0770060221,0.0339305013,3.6195882161,2.7235005697,1.6740976970
0.0928568840,-0.1870315755,-0.0770060221,0.0339305013,3.6195882161,2.7235005697,1.6740976970
0.0954298973,-0.1821487630,-0.0828653971,0.0305125326,3.1618245443,2.8150533040,1.3384043376
0.0981748104,-0.1821487630,-0.0828653971,0.0305125326,3.1618245443,2.8150533040,1.3384043376
0.1008388996,-0.1821487630,-0.0828653971,0.0305125326,2.9482014974,2.6319478353,1.1552988689
0.1036159992,-0.1821487630,-0.0828653971,0.0305125326,2.9482014974,2.6319478353,1.1552988689
0.1063239574,-0.1777542317,-0.0682169596,0.0095164388,3.0092366536,2.1894429525,0.7890879314
0.1088860035,-0.1777542317,-0.0682169596,0.0095164388,3.0092366536,2.1894429525,0.7890879314
0.1114559174,-0.1777542317,-0.0682169596,0.0095164388,3.0397542318,2.0978902181,0.2550303142
0.1140189171,-0.1777542317,-0.0682169596,0.0095164388,3.0397542318,2.0978902181,0.2550303142
0.1167628765,-0.1801956380,-0.0745646158,0.0153758138,3.2686360677,2.1131490072,0.2702891032
0.1193258762,-0.1801956380,-0.0745646158,0.0153758138,3.2686360677,2.1131490072,0.2702891032
0.1218879223,-0.1801956380,-0.0745646158,0.0153758138,3.2381184896,2.4183247884,0.3923594157
0.1244518757,-0.1801956380,-0.0745646158,0.0241648763,3.2381184896,2.4183247884,0.3923594157
0.1270649433,-0.1772659505,-0.0862833658,0.0241648763,3.0702718099,2.5403951009,0.2397715251
0.1296269894,-0.1772659505,-0.0862833658,0.0241648763,3.0702718099,2.5403951009,0.2397715251
0.1321949959,-0.1772659505,-0.0862833658,0.0241648763,3.0702718099,2.3420308431,0.1177012126
0.1347579956,-0.1772659505,-0.0862833658,0.0261180013,3.0244954427,2.3420308431,0.1177012126
0.1373758316,-0.1806839193,-0.0853068034,0.0261180013,3.0244954427,2.3420308431,0.0871836345
0.1399419308,-0.1806839193,-0.0853068034,0.0261180013,2.9787190755,2.3115132650,0.0871836345
0.1425018311,-0.1806839193,-0.0853068034,0.0261180013,2.9787190755,2.3115132650,0.0871836345
0.1450707912,-0.1806839193,-0.0804239908,0.0139109700,3.1160481771,2.2199605306,-0.1722157796
0.1476638317,-0.1748245443,-0.0804239908,0.0139109700,3.1160481771,2.2199605306,-0.1722157796
0.1502230167,-0.1748245443,-0.0804239908,0.0139109700,2.9176839193,2.3572896322,-0.2485097249
0.1529588699,-0.1748245443,-0.0804239908,0.0139109700,2.9176839193,2.3572896322,-0.2485097249
0.1555228233,-0.1748245443,-0.0838419596,0.0183055013,3.1313069661,2.4641011556,0.1177012126
0.1586558819,-0.1845901693,-0.0838419596,0.0183055013,3.1313069661,2.4641011556,0.1177012126
0.1613597870,-0.1845901693,-0.0838419596,0.0183055013,3.0550130208,2.5098775228,0.1482187907
0.1640558243,-0.1845901693,-0.0838419596,0.0183055013,3.0550130208,2.5098775228,0.1482187907
0.1667659283,-0.1797073567,-0.0843302408,0.0261180013,2.9176839193,2.6929829916,0.1329600017
0.1694669724,-0.1797073567,-0.0843302408,0.0261180013,2.9176839193,2.6929829916,0.1329600017
0.1721639633,-0.1797073567,-0.0843302408,0.0261180013,3.6501057943,2.1894429525,0.1634775798
0.1748700142,-0.1797073567,-0.0843302408,0.0329539388,3.6501057943,2.1894429525,0.1634775798
0.1774950027,-0.1875198567,-0.0936075846,0.0329539388,3.6653645833,2.1589253744,0.3008066814
0.1801807880,-0.1875198567,-0.0936075846,0.0329539388,3.6653645833,2.1589253744,0.3008066814
0.1827528477,-0.1875198567,-0.0936075846,0.0329539388,3.1923421224,2.7387593587,0.2397715251
0.1853179932,-0.1875198567,-0.0936075846,0.0197703450,3.1923421224,2.7387593587,0.2397715251
0.1878988743,-0.1919143880,-0.0940958658,0.0197703450,2.6888020833,2.7235005697,0.5144297282
0.1904687881,-0.1919143880,-0.0940958658,0.0197703450,2.6888020833,2.7235005697,0.5144297282
0.1930367947,-0.1919143880,-0.0940958658,0.0197703450,2.4141438802,2.8913472494,0.6517588298
0.1956079006,-0.1919143880,-0.0814005534,0.0202586263,2.4141438802,2.8913472494,0.6517588298
0.1981828213,-0.1762893880,-0.0814005534,0.0202586263,1.9563802083,2.8455708822,0.7127939860
0.2007508278,-0.1762893880,-0.0814005534,0.0202586263,1.9563802083,2.8455708822,0.7127939860
0.2034168243,-0.1762893880,-0.0814005534,0.0202586263,1.8495686849,3.1507466634,0.3313242595
0.2060909271,-0.1762893880,-0.0750528971,0.0407664388,1.8495686849,3.1507466634,0.3313242595
0.2086639404,-0.1762893880,-0.0750528971,0.0407664388,1.8495686849,3.1507466634,0.3923594157
0.2112288475,-0.1762893880,-0.0750528971,0.0407664388,2.1700032552,3.1507466634,0.3923594157
0.2137959003,-0.1762893880,-0.0750528971,0.0407664388,2.1700032552,2.4641011556,0.4991709392
0.2164058685,-0.1792190755,-0.0784708658,0.0217234700,2.6125081380,2.4641011556,0.4991709392
0.2190978527,-0.1792190755,-0.0784708658,0.0217234700,2.6125081380,2.4641011556,0.5602060954
0.2217938900,-0.1792190755,-0.0784708658,0.0217234700,2.7345784505,2.6929829916,0.5602060954
0.2244958878,-0.1792190755,-0.0784708658,0.0217234700,2.7345784505,2.6929829916,0.4228769939
0.2271738052,-0.1826370443,-0.0843302408,0.0329539388,2.9939778646,2.6929829916,0.4228769939
0.2297468185,-0.1826370443,-0.0843302408,0.0329539388,2.9939778646,2.6929829916,0.1787363689
0.2323129177,-0.1826370443,-0.0843302408,0.0329539388,3.1618245443,2.6777242025,0.1787363689
0.2348768711,-0.1826370443,-0.0843302408,0.0329539388,3.1618245443,2.6777242025,0.1787363689
0.2375359535,-0.1792190755,-0.0901896158,0.0339305013,3.2533772786,2.6014302572,-0.0043690999
0.2402338982,-0.1792190755,-0.0901896158,0.0339305013,3.2533772786,2.6014302572,-0.0043690999
0.2430408001,-0.1792190755,-0.0901896158,0.0339305013,2.8719075521,2.9981587728,0.0261484782
0.2457439899,-0.1792190755,-0.0901896158,0.0275828450,2.8719075521,2.9981587728,0.0261484782
0.2484469414,-0.1850784505,-0.0892130534,0.0275828450,2.9634602864,3.3643697103,0.0566660564
0.2510159016,-0.1850784505,-0.0892130534,0.0275828450,2.9634602864,3.3643697103,0.0566660564
0.2535808086,-0.1850784505,-0.0892130534,0.0275828450,3.2228597005,2.9523824056,0.5907236736
0.2563560009,-0.1850784505,-0.0950724284,0.0143992513,3.2228597005,2.9523824056,0.5907236736
0.2589178085,-0.1894729817,-0.0950724284,0.0143992513,3.2533772786,2.7540181478,0.2550303142
0.2620229721,-0.1894729817,-0.0950724284,0.0143992513,3.2533772786,2.7540181478,0.2550303142
0.2645888329,-0.1894729817,-0.0950724284,0.0143992513,3.3144124349,2.7997945150,0.5602060954
0.2672259808,-0.1738479817,-0.0911661784,0.0109812826,3.3144124349,2.7997945150,0.5602060954
0.2697908878,-0.1738479817,-0.0911661784,0.0109812826,2.3683675130,2.7997945150,0.8653818767
0.2723469734,-0.1738479817,-0.0911661784,0.0109812826,2.3683675130,2.7997945150,0.8653818767
0.2749059200,-0.1738479817,-0.0911661784,0.0109812826,2.2310384114,2.9523824056,1.1247812907
0.2774708271,-0.1797073567,-0.0838419596,0.0114695638,2.2310384114,2.9523824056,1.1247812907
0.2800359726,-0.1797073567,-0.0838419596,0.0114695638,2.1852620443,2.6624654134,1.3231455486
0.2825949192,-0.1797073567,-0.0838419596,0.0114695638,2.1852620443,2.6624654134,1.3231455486
0.2851569653,-0.1797073567,-0.0838419596,0.0114695638,2.2615559896,2.7540181478,1.3841807048
0.2877738476,-0.1816604817,-0.0799357096,0.0143992513,2.2615559896,2.7540181478,1.3841807048
0.2903368473,-0.1816604817,-0.0799357096,0.0143992513,3.0702718099,2.1131490072,1.3689219157
0.2929019928,-0.1816604817,-0.0799357096,0.0143992513,3.0702718099,2.1131490072,1.3689219157
0.2954659462,-0.1816604817,-0.0799357096,0.0143992513,3.0702718099,1.8384908040,1.3078867595
0.2980368137,-0.1831253255,-0.0794474284,0.0222117513,3.4212239583,1.8384908040,1.3078867595
0.3006079197,-0.1831253255,-0.0794474284,0.0222117513,3.4212239583,1.8384908040,1.4299570720
0.3031978607,-0.1831253255,-0.0794474284,0.0222117513,3.3144124349,1.8842671712,1.4299570720
0.3058679104,-0.1831253255,-0.0794474284,0.0222117513,3.3144124349,1.8842671712,1.0484873454
0.3084988594,-0.1797073567,-0.0848185221,0.0168406576,2.8261311849,1.9605611166,1.0484873454
0.3110690117,-0.1797073567,-0.0848185221,0.0168406576,2.8261311849,1.9605611166,1.0484873454
0.3136408329,-0.1797073567,-0.0848185221,0.0168406576,3.1465657552,2.2657368978,1.4146982829
0.3163528442,-0.1797073567,-0.0848185221,0.0192820638,3.1465657552,2.2657368978,1.4146982829
0.3190469742,-0.1826370443,-0.0833536784,0.0192820638,3.0702718099,2.3725484212,1.4146982829
0.3217499256,-0.1826370443,-0.0833536784,0.0192820638,3.0702718099,2.3725484212,1.4146982829
0.3244500160,-0.1826370443,-0.0833536784,0.0192820638,2.9329427083,2.4946187337,1.1400400798
0.3271088600,-0.1826370443,-0.0814005534,0.0217234700,2.9329427083,2.4946187337,1.1400400798
0.3296718597,-0.1758011067,-0.0814005534,0.0217234700,2.8413899740,2.5251363119,0.8348642986
0.3322370052,-0.1758011067,-0.0814005534,0.0217234700,2.8413899740,2.5251363119,0.8348642986
0.3348038197,-0.1758011067,-0.0814005534,0.0217234700,3.6653645833,2.2809956869,1.2621103923
0.3374869823,-0.1733597005,-0.0711466471,0.0153758138,3.6653645833,2.2809956869,1.2621103923
0.3401849270,-0.1733597005,-0.0711466471,0.0153758138,4.5198567708,2.1436665853,1.5978037517
0.3428878784,-0.1733597005,-0.0711466471,0.0153758138,4.5198567708,2.1436665853,1.5978037517
0.3455889225,-0.1733597005,-0.0711466471,0.0153758138,4.0773518880,2.1436665853,1.2163340251
0.3482978344,-0.1743362630,-0.0794474284,0.0192820638,4.0773518880,2.1436665853,1.2163340251
0.3511099815,-0.1743362630,-0.0794474284,0.0192820638,3.8789876302,2.3267720540,1.2315928142
0.3536779881,-0.1743362630,-0.0794474284,0.0192820638,3.8789876302,2.3267720540,1.2315928142
0.3564159870,-0.1743362630,-0.0794474284,0.0192820638,3.3601888021,2.4030659994,1.3536631267
0.3590748310,-0.1753128255,-0.0848185221,0.0187937826,3.3601888021,2.4030659994,1.3536631267
0.3622419834,-0.1753128255,-0.0848185221,0.0187937826,3.5127766927,2.4335835775,1.2773691814
0.3648118973,-0.1753128255,-0.0848185221,0.0187937826,3.5127766927,2.4335835775,1.2773691814
0.3674488068,-0.1753128255,-0.0789591471,0.0222117513,3.2838948568,2.4183247884,1.2621103923
0.3701169491,-0.1777542317,-0.0789591471,0.0222117513,3.2838948568,2.4183247884,1.2621103923
0.3726809025,-0.1777542317,-0.0789591471,0.0222117513,2.6277669271,2.6319478353,1.0942637126
0.3752419949,-0.1777542317,-0.0789591471,0.0222117513,2.6277669271,2.6319478353,1.0942637126
0.3778247833,-0.1797073567,-0.0750528971,0.0178172200,3.2381184896,2.1894429525,1.3384043376
0.3803868294,-0.1797073567,-0.0750528971,0.0178172200,3.2381184896,2.1894429525,1.3384043376
0.3829569817,-0.1797073567,-0.0750528971,0.0178172200,3.5585530599,1.7316792806,1.2163340251
0.3855168819,-0.1797073567,-0.0750528971,0.0178172200,3.5585530599,1.7316792806,1.2163340251
0.3881449699,-0.1811722005,-0.0843302408,0.0124461263,3.5585530599,1.8537495931,1.3231455486
0.3907108307,-0.1811722005,-0.0843302408,0.0124461263,3.8484700521,1.8537495931,1.3231455486
0.3932747841,-0.1811722005,-0.0843302408,0.0124461263,3.8484700521,1.8537495931,1.5215098064
0.3958339691,-0.1811722005,-0.0843302408,0.0124461263,4.2451985677,1.7011617025,1.5215098064
0.3984019756,-0.1826370443,-0.0906778971,0.0231883138,4.2451985677,1.7011617025,1.4299570720
0.4009618759,-0.1826370443,-0.0906778971,0.0231883138,4.1231282552,1.8384908040,1.4299570720
0.4035317898,-0.1826370443,-0.0906778971,0.0231883138,4.1231282552,1.8384908040,1.4299570720
0.4061110020,-0.1826370443,-0.0906778971,0.0231883138,4.0010579427,1.7927144369,1.7198740642
0.4086778164,-0.1875198567,-0.0906778971,0.0192820638,4.0010579427,1.7927144369,1.7198740642
0.4112479687,-0.1875198567,-0.0906778971,0.0192820638,3.6653645833,1.9758199056,2.0250498454
0.4138159752,-0.1875198567,-0.0906778971,0.0192820638,3.6653645833,1.9758199056,2.0250498454
0.4165358543,-0.1875198567,-0.0906778971,0.0192820638,3.4212239583,1.9758199056,2.1776377360
0.4191038609,-0.1880081380,-0.0901896158,0.0251414388,3.4212239583,1.9758199056,2.1776377360
0.4216639996,-0.1880081380,-0.0901896158,0.0251414388,3.2228597005,1.9147847494,2.1928965251
0.4242389202,-0.1880081380,-0.0901896158,0.0251414388,3.2228597005,1.9147847494,2.1928965251
0.4268889427,-0.1880081380,-0.0901896158,0.0251414388,2.7345784505,2.5403951009,2.3149668376
0.4295859337,-0.1811722005,-0.0765177408,0.0178172200,2.7345784505,2.5403951009,2.3149668376
0.4322898388,-0.1811722005,-0.0765177408,0.0178172200,2.7498372396,2.4641011556,2.4980723064
0.4351079464,-0.1811722005,-0.0765177408,0.0178172200,2.7498372396,2.4641011556,2.4980723064
0.4378528595,-0.1811722005,-0.0765177408,0.0158640950,2.9634602864,2.2657368978,1.9334971110
