# time_stamp before, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
0.0000000000,-0.0653229167,0.0068160807,-0.0502670898,-9.3205261230,11.1563313802,-21.8894958496
0.0025570393,-0.0653229167,0.0068160807,-0.0502670898,-8.2829284668,11.5835774740,-20.8824157715
0.0051119328,-0.0687408855,0.0058395182,-0.0419663086,-8.2829284668,11.5835774740,-20.8824157715
0.0077359676,-0.0687408855,0.0058395182,-0.0419663086,-6.8486022949,10.8206380208,-19.9363708496
0.0102839470,-0.0687408855,0.0058395182,-0.0419663086,-6.8486022949,10.8206380208,-19.9363708496
0.0128400326,-0.0687408855,0.0058395182,-0.0419663086,-4.6971130371,10.3476155599,-19.0513610840
0.0153920650,-0.0746002605,0.0033981120,-0.0458725586,-4.6971130371,10.3476155599,-19.0513610840
0.0181319714,-0.0746002605,0.0033981120,-0.0458725586,-3.0339050293,10.1645100911,-18.2731628418
0.0206868649,-0.0746002605,0.0033981120,-0.0458725586,-3.0339050293,10.1645100911,-18.2731628418
0.0232419968,-0.0746002605,0.0033981120,-0.0468491210,-3.0033874512,9.9661458333,-16.9914245606
0.0257968903,-0.0750885417,-0.0005081380,-0.0468491210,-3.0033874512,9.9661458333,-16.9914245606
0.0285098553,-0.0750885417,-0.0005081380,-0.0468491210,-2.5456237793,9.6457112630,-16.3200378418
0.0310759544,-0.0750885417,-0.0005081380,-0.0468491210,-2.5456237793,9.6457112630,-16.3200378418
0.0336449146,-0.0750885417,-0.0005081380,-0.0497788086,-2.5456237793,9.3405354818,-15.1908874512
0.0362079144,-0.0824127605,0.0043746744,-0.0497788086,-1.9352722168,9.3405354818,-15.1908874512
0.0388619900,-0.0824127605,0.0043746744,-0.0497788086,-1.9352722168,8.7759602864,-13.4513854981
0.0414328575,-0.0824127605,0.0043746744,-0.0497788086,-1.5538024902,8.7759602864,-13.4513854981
0.0439980030,-0.0824127605,0.0116988932,-0.0551499023,-1.5538024902,8.7759602864,-11.7424011231
0.0465729237,-0.0731354167,0.0116988932,-0.0551499023,-1.4622497559,8.3944905599,-11.7424011231
0.0492548943,-0.0731354167,0.0116988932,-0.0551499023,-1.4622497559,8.3944905599,-10.7810974121
0.0521008968,-0.0731354167,0.0116988932,-0.0551499023,-1.3706970215,8.3181966146,-10.7810974121
0.0547828674,-0.0672760417,0.0219527994,-0.0561264648,-1.3706970215,8.3181966146,-9.8350524903
0.0575089455,-0.0672760417,0.0219527994,-0.0561264648,0.0483703613,8.4097493490,-9.8350524903
0.0601730347,-0.0672760417,0.0219527994,-0.0561264648,0.0483703613,8.4097493490,-8.7211608887
0.0628349781,-0.0672760417,0.0219527994,-0.0561264648,0.9028625488,8.1808675130,-8.7211608887
