time_stamp before, time_stamp after, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
1488505800.9765810966,1488505800.9854490757,        0.6840820312,        0.0419921875,       -0.1464843750,       36.0717773438,        0.0762939453,       78.7048339844
1488505800.9857668877,1488505800.9885759354,        0.6840820312,        0.0419921875,       -0.1464843750,       36.0717773438,        0.0762939453,       78.7048339844
1488505800.9888789654,1488505800.9911639690,        0.6777343750,        0.0522460938,       -0.1596679688,       35.1562500000,        0.3967285156,       77.5756835938
1488505800.9914450645,1488505800.9937820435,        0.6777343750,        0.0522460938,       -0.1596679688,       35.1562500000,        0.3967285156,       77.5756835938
1488505800.9940609932,1488505800.9963510036,        0.6777343750,        0.0522460938,       -0.1596679688,       33.9965820312,        0.9307861328,       75.6072998047
1488505800.9966299534,1488505800.9989130497,        0.6777343750,        0.0522460938,       -0.1596679688,       33.9965820312,        0.9307861328,       75.6072998047
1488505800.9992120266,1488505801.0020179749,        0.6831054688,        0.0737304688,       -0.1572265625,       33.1573486328,        1.4495849609,       73.7609863281
1488505801.0023019314,1488505801.0045890808,        0.6831054688,        0.0737304688,       -0.1572265625,       33.1573486328,        1.4495849609,       73.7609863281
1488505801.0048720837,1488505801.0071530342,        0.6831054688,        0.0737304688,       -0.1572265625,       32.9895019531,        1.3580322266,       72.1435546875
1488505801.0074350834,1488505801.0097239017,        0.6831054688,        0.0737304688,       -0.1572265625,       32.9895019531,        1.3580322266,       72.1435546875
1488505801.0100030899,1488505801.0123350620,        0.6791992188,        0.0751953125,       -0.1582031250,       32.1807861328,        1.7089843750,       70.5261230469
1488505801.0126149654,1488505801.0149021149,        0.6791992188,        0.0751953125,       -0.1582031250,       32.1807861328,        1.7089843750,       70.5261230469
1488505801.0151801109,1488505801.0174729824,        0.6791992188,        0.0751953125,       -0.1582031250,       30.7312011719,        2.0904541016,       67.6727294922
1488505801.0177528858,1488505801.0200340748,        0.6791992188,        0.0751953125,       -0.1582031250,       30.7312011719,        2.0904541016,       67.6727294922
1488505801.0203120708,1488505801.0226581097,        0.6762695312,        0.0859375000,       -0.1665039062,       28.2287597656,        2.2125244141,       65.3381347656
