time_stamp before, time_stamp after, Acceleration x, Acceleration y, Acceleration z, Gyro x, Gyro y, Gyro z
1488506103.0292809010,1488506103.0351870060,        0.8989257812,        0.2016601562,       -0.2094726562,      -45.6237792969,        6.7291259766,      -73.6236572266
1488506103.0354959965,1488506103.0382940769,        0.8989257812,        0.2016601562,       -0.2094726562,      -47.1496582031,        6.5460205078,      -75.1800537109
1488506103.0385980606,1488506103.0408890247,        0.8989257812,        0.2016601562,       -0.2094726562,      -47.1496582031,        6.5460205078,      -75.1800537109
1488506103.0411689281,1488506103.0435609818,        0.9106445312,        0.1708984375,       -0.1787109375,      -48.0804443359,        6.4697265625,      -77.2247314453
1488506103.0438499451,1488506103.0462620258,        0.9106445312,        0.1708984375,       -0.1787109375,      -48.0804443359,        6.4697265625,      -77.2247314453
1488506103.0465490818,1488506103.0489609241,        0.9106445312,        0.1708984375,       -0.1787109375,      -49.0417480469,        6.2255859375,      -80.0933837891
1488506103.0492470264,1488506103.0517039299,        0.9106445312,        0.1708984375,       -0.1787109375,      -49.0417480469,        6.2255859375,      -80.0933837891
1488506103.0519900322,1488506103.0544059277,        0.9453125000,        0.1152343750,       -0.1562500000,      -49.8504638672,        6.5612792969,      -84.0148925781
1488506103.0546929836,1488506103.0571138859,        0.9453125000,        0.1152343750,       -0.1562500000,      -49.8504638672,        6.5612792969,      -84.0148925781
1488506103.0574018955,1488506103.0598189831,        0.9453125000,        0.1152343750,       -0.1562500000,      -48.3551025391,        6.1492919922,      -89.0045166016
1488506103.0601069927,1488506103.0624940395,        0.9453125000,        0.1152343750,       -0.1577148438,      -48.3551025391,        6.1492919922,      -89.0045166016
1488506103.0627760887,1488506103.0650680065,        0.9448242188,        0.1127929688,       -0.1577148438,      -46.8597412109,        7.2174072266,      -95.2301025391
1488506103.0653479099,1488506103.0676310062,        0.9448242188,        0.1127929688,       -0.1577148438,      -46.8597412109,        7.2174072266,      -95.2301025391
1488506103.0679121017,1488506103.0702021122,        0.9448242188,        0.1127929688,       -0.1577148438,      -47.1191406250,        6.3476562500,     -100.3265380859
1488506103.0704829693,1488506103.0728418827,        0.9448242188,        0.0810546875,       -0.1650390625,      -47.1191406250,        6.3476562500,     -100.3265380859
1488506103.0731229782,1488506103.0754148960,        0.8979492188,        0.0810546875,       -0.1650390625,      -44.3420410156,        3.8757324219,     -102.6458740234
1488506103.0756978989,1488506103.0779969692,        0.8979492188,        0.0810546875,       -0.1650390625,      -44.3420410156,        3.8757324219,     -102.6458740234
1488506103.0782780647,1488506103.0806748867,        0.8979492188,        0.0810546875,       -0.1650390625,      -41.6412353516,        4.1961669922,     -107.5134277344
1488506103.0809569359,1488506103.0834760666,        0.9731445312,        0.0625000000,       -0.2060546875,      -41.6412353516,        4.1961669922,     -107.5134277344
1488506103.0837609768,1488506103.0860610008,        0.9731445312,        0.0625000000,       -0.2060546875,      -40.3900146484,        5.1422119141,     -112.8540039062
1488506103.0863459110,1488506103.0886409283,        0.9731445312,        0.0625000000,       -0.2060546875,      -40.3900146484,        5.1422119141,     -112.8540039062
1488506103.0889229774,1488506103.0912199020,        0.9731445312,        0.0625000000,       -0.2060546875,      -40.3900146484,        5.2947998047,     -114.3493652344
1488506103.0915019512,1488506103.0940461159,        1.0532226562,        0.0341796875,       -0.2548828125,      -40.5731201172,        5.2947998047,     -114.3493652344
1488506103.0943338871,1488506103.0967190266,        1.0532226562,        0.0341796875,       -0.2548828125,      -40.5731201172,        6.9427490234,     -120.0561523438
1488506103.0977730751,1488506103.1001870632,        1.0532226562,        0.0341796875,       -0.2548828125,      -40.7562255859,        6.9427490234,     -120.0561523438
1488506103.1004769802,1488506103.1029260159,        1.0532226562,        0.0341796875,       -0.3149414062,      -41.5496826172,        8.0261230469,     -123.3367919922
1488506103.1032149792,1488506103.1056149006,        1.0859375000,        0.0454101562,       -0.3149414062,      -41.5496826172,        8.0261230469,     -123.3367919922
1488506103.1059029102,1488506103.1083099842,        1.0859375000,        0.0454101562,       -0.3149414062,      -42.1905517578,        8.1787109375,     -125.6713867188
1488506103.1086020470,1488506103.1110060215,        1.0859375000,        0.0454101562,       -0.3149414062,      -42.1905517578,        8.1787109375,     -125.6713867188
1488506103.1112940311,1488506103.1137590408,        1.0874023438,       -0.0493164062,       -0.4335937500,      -44.7540283203,       10.1165771484,     -129.5013427734
1488506103.1140511036,1488506103.1164669991,        1.0874023438,       -0.0493164062,       -0.4335937500,      -44.7540283203,       10.1165771484,     -129.5013427734
1488506103.1167609692,1488506103.1191790104,        1.0874023438,       -0.0493164062,       -0.4335937500,      -63.3697509766,       10.0708007812,     -128.2348632812
1488506103.1194698811,1488506103.1218910217,        1.0874023438,       -0.0493164062,       -0.4335937500,      -63.3697509766,       10.0708007812,     -128.2348632812
1488506103.1221790314,1488506103.1244630814,        1.0498046875,       -0.1152343750,       -0.2797851562,      -67.2149658203,        2.4414062500,     -128.2958984375
1488506103.1247460842,1488506103.1270360947,        1.0498046875,       -0.1152343750,       -0.2797851562,      -67.2149658203,        2.4414062500,     -128.2958984375
1488506103.1273179054,1488506103.1296129227,        1.0498046875,       -0.1152343750,       -0.2797851562,      -72.4945068359,       -0.4272460938,     -130.0811767578
1488506103.1298940182,1488506103.1321918964,        1.0498046875,       -0.1152343750,       -0.2797851562,      -72.4945068359,       -0.4272460938,     -130.0811767578
1488506103.1324739456,1488506103.1347689629,        1.1186523438,       -0.2202148438,       -0.4345703125,      -72.4945068359,       -0.2136230469,     -133.4075927734
1488506103.1350510120,1488506103.1373391151,        1.1186523438,       -0.2202148438,       -0.4345703125,      -79.2236328125,       -0.2136230469,     -133.4075927734
1488506103.1376221180,1488506103.1399190426,        1.1186523438,       -0.2202148438,       -0.4345703125,      -79.2236328125,       -0.2136230469,     -136.0931396484
1488506103.1401998997,1488506103.1426119804,        1.1186523438,       -0.2202148438,       -0.4345703125,      -85.7696533203,       -3.7689208984,     -136.0931396484
1488506103.1428918839,1488506103.1451869011,        1.0976562500,       -0.2719726562,       -0.4692382812,      -85.7696533203,       -3.7689208984,     -134.6282958984
1488506103.1454689503,1488506103.1477599144,        1.0976562500,       -0.2719726562,       -0.4692382812,      -93.7194824219,       -9.2773437500,     -134.6282958984
1488506103.1480400562,1488506103.1503429413,        1.0976562500,       -0.2719726562,       -0.4692382812,      -93.7194824219,       -9.2773437500,     -134.6282958984
1488506103.1506240368,1488506103.1530990601,        1.0976562500,       -0.2719726562,       -0.5942382812,     -103.0578613281,      -13.7176513672,     -134.6740722656
1488506103.1533939838,1488506103.1558179855,        1.1552734375,       -0.3041992188,       -0.5102539062,     -103.0578613281,      -13.7176513672,     -134.6740722656
1488506103.1561110020,1488506103.1585249901,        1.1552734375,       -0.3041992188,       -0.5102539062,     -111.2060546875,      -16.6473388672,     -136.4440917969
1488506103.1588189602,1488506103.1612329483,        1.1552734375,       -0.3041992188,       -0.5102539062,     -111.2060546875,      -16.6473388672,     -140.3503417969
1488506103.1616380215,1488506103.1641099453,        1.2299804688,       -0.2114257812,       -0.5161132812,     -115.8447265625,      -19.9890136719,     -139.9230957031
1488506103.1644029617,1488506103.1668190956,        1.2299804688,       -0.2114257812,       -0.5161132812,     -115.8447265625,      -19.9890136719,     -143.8293457031
1488506103.1671099663,1488506103.1695261002,        1.2299804688,       -0.2114257812,       -0.5161132812,     -120.9411621094,      -22.8424072266,     -142.7307128906
1488506103.1698169708,1488506103.1722149849,        1.2299804688,       -0.2114257812,       -0.5161132812,     -120.9411621094,      -22.8424072266,     -142.7307128906
1488506103.1725010872,1488506103.1747889519,        1.2387695312,       -0.2104492188,       -0.4921875000,     -126.1749267578,      -22.6898193359,     -142.2882080078
1488506103.1750750542,1488506103.1773710251,        1.2387695312,       -0.2104492188,       -0.4921875000,     -126.1749267578,      -22.6898193359,     -142.2882080078
1488506103.1776549816,1488506103.1799468994,        1.2387695312,       -0.2104492188,       -0.4921875000,     -129.1656494141,      -22.0642089844,     -137.2528076172
1488506103.1802299023,1488506103.1825709343,        1.2387695312,       -0.2104492188,       -0.4921875000,     -129.1656494141,      -22.0642089844,     -137.2528076172
